t,cpu,err,log,source,y,p,trust,action,drift
60,52.8677331310854,0.0068086596991117805,INFO ok,trusted,0,0.2964182732306302,1.0,no_op,0
61,46.128761920327044,0.03312229384193958,INFO ok,trusted,0,0.6740950559737139,1.0,restart_service,0
62,46.930787011521005,0.02016388456359336,INFO ok,trusted,0,0.5773580599727481,1.0,scale_up,0
63,51.860990629566444,0.02635985734740713,INFO ok,trusted,0,0.39773658130935474,1.0,no_op,0
64,44.87288714018111,0.017996126216468754,INFO ok,trusted,0,0.6454600506434099,1.0,restart_service,0
65,50.81404131398149,0.009050391811567906,INFO ok,trusted,0,0.3784013544247909,1.0,no_op,0
66,46.98182851035471,0.015122986410053819,INFO ok,trusted,0,0.5409639729413517,1.0,scale_up,0
67,51.12648309925701,0.01542212158705315,INFO ok,trusted,0,0.3794049611466948,1.0,no_op,0
68,50.36647922001977,0.02347848113804802,INFO ok,trusted,0,0.44253150815708736,1.0,scale_up,0
69,45.23408701270694,0.02209103515836492,INFO ok,trusted,0,0.63008498724898,1.0,restart_service,0
70,48.16814357968698,0.016081584193795018,INFO ok,trusted,0,0.48475434721998617,1.0,scale_up,0
71,47.547554054310034,0.014061906919076585,INFO ok,trusted,0,0.49384171061614623,1.0,scale_up,0
72,47.61735384685397,0.01270175759597825,INFO ok,trusted,0,0.4775360074834588,1.0,scale_up,0
73,44.111066171862134,0.012546294273446067,INFO ok,trusted,0,0.592882923987965,1.0,scale_up,0
74,43.21855926189978,0.018108007337941878,INFO ok,trusted,0,0.6350006798139408,1.0,restart_service,0
75,47.01151794911296,0.0400629835440994,INFO ok,trusted,0,0.644599650099,1.0,restart_service,0
76,40.45184064132817,0.03304568371421985,INFO ok,trusted,0,0.7395617560493916,1.0,restart_service,0
77,40.70717398997978,0.028200858284779837,INFO ok,trusted,0,0.6669716424412286,1.0,restart_service,0
78,43.60433165021996,0.008567494160733437,INFO ok,trusted,0,0.5220135598061314,1.0,scale_up,0
79,40.77020993687415,0.01478268208473066,INFO ok,trusted,0,0.5746165711756239,1.0,scale_up,0
80,36.59918470437586,0.0,INFO ok,trusted,0,0.5604256862286496,1.0,scale_up,0
81,34.63685727174848,0.01525423026209909,INFO ok,trusted,0,0.5817064551103918,1.0,scale_up,0
82,37.41928050398481,0.029262010102841282,INFO ok,trusted,0,0.5705013547353652,1.0,scale_up,0
83,37.828987161656286,0.015054169954624507,INFO ok,trusted,0,0.45307719679750286,1.0,scale_up,0
84,38.44641365336918,0.014349311903586848,INFO ok,trusted,0,0.42042202577695,1.0,scale_up,0
85,31.40533905959299,0.0,INFO ok,trusted,0,0.336827394456945,1.0,no_op,0
86,37.34434469985448,0.013896233995935495,INFO ok,trusted,0,0.3713254661086762,1.0,no_op,0
87,35.299367776913826,0.018918013530149113,INFO ok,trusted,0,0.3833724156880076,1.0,no_op,0
88,36.0766294415073,0.020167716792343693,INFO ok,trusted,0,0.373224648867529,1.0,no_op,0
89,30.23752093345226,0.024781933509268796,INFO ok,trusted,0,0.3610318087936315,1.0,no_op,0
90,36.21243150137947,0.018666505567782477,INFO ok,trusted,0,0.3292167569774195,1.0,no_op,0
91,37.305306231892764,0.0019597764387636815,INFO ok,trusted,0,0.23467422363682997,1.0,no_op,0
92,33.667972574888694,0.024882321378961274,INFO ok,trusted,0,0.3346311113780389,1.0,no_op,0
93,31.76108602949902,0.01663454242492428,INFO ok,trusted,0,0.2568796039589292,1.0,no_op,0
94,34.59349346837787,0.01685019646827012,INFO ok,trusted,0,0.27068357276729477,1.0,no_op,0
95,26.06285107843573,0.021960463284396207,INFO ok,trusted,0,0.22201235620859555,1.0,no_op,0
96,30.427356607773707,0.025171016229873,INFO ok,trusted,0,0.2672983311771055,1.0,no_op,0
97,28.783244021970603,0.020027782769325604,INFO ok,trusted,0,0.21594881893633705,1.0,no_op,0
98,30.17506001896024,0.015622086857075737,INFO ok,trusted,0,0.20175069177682464,1.0,no_op,0
99,29.569367746232132,0.021201883007295242,INFO ok,trusted,0,0.21906801613793694,1.0,no_op,0
100,30.821767818604787,0.012748684708060825,INFO ok,trusted,0,0.1863319152973644,1.0,no_op,0
101,29.700021220209862,0.039995917491607566,INFO ok,trusted,0,0.3220467859166551,1.0,no_op,0
102,23.061865508794504,0.009721569446372034,INFO ok,trusted,0,0.11306728323736753,1.0,no_op,0
103,30.14827469529096,0.027725361198780274,INFO ok,trusted,0,0.2400774877761649,1.0,no_op,0
104,31.95251162800345,0.011458694271777403,INFO ok,trusted,0,0.1860509891340873,1.0,no_op,0
105,28.92578154138397,0.018202226990981087,INFO ok,trusted,0,0.18032494644677627,1.0,no_op,0
106,28.990978254635195,0.019259981951827793,INFO ok,trusted,0,0.18329129162273647,1.0,no_op,0
107,30.59480529289742,0.022315862918936627,INFO ok,trusted,0,0.21098374700910857,1.0,no_op,0
108,23.305680827326654,0.029639867927962835,INFO ok,trusted,0,0.16220671977656326,1.0,no_op,0
109,29.112214046560673,0.027019243323058793,INFO ok,trusted,0,0.2101859077515431,1.0,no_op,0
110,20.792391101136857,0.03153105900118392,INFO ok,trusted,0,0.13901336879787465,1.0,no_op,0
111,22.212899066218274,0.0192228249326642,INFO ok,trusted,0,0.11820266974795016,1.0,no_op,0
112,27.060258139353827,0.01338651543794206,INFO ok,trusted,0,0.14310509602385826,1.0,no_op,0
113,25.79595851145677,0.026679910156977255,INFO ok,trusted,0,0.17182996779198606,1.0,no_op,0
114,22.357397367461935,0.023669499561546577,INFO ok,trusted,0,0.1298849438305535,1.0,no_op,0
115,29.806697876328275,0.027233572414950197,INFO ok,trusted,0,0.217856929370627,1.0,no_op,0
116,28.897929608793483,0.009384535652416138,INFO ok,trusted,0,0.14831178238244305,1.0,no_op,0
117,29.173443975993155,0.0316962066346847,INFO ok,trusted,0,0.22481534066918027,1.0,no_op,0
118,26.979107433054384,0.023686675233306274,INFO ok,trusted,0,0.16741609662469772,1.0,no_op,0
119,26.232762930636763,0.016695273708463618,INFO ok,trusted,0,0.14062646572809487,1.0,no_op,0
120,22.77048298554182,0.011175542277971719,INFO ok,trusted,0,0.10041464763029533,1.0,no_op,0
121,21.96805390049105,0.016772177089344493,INFO ok,trusted,0,0.10638950805938395,1.0,no_op,0
122,26.09064729926497,0.01633431909138476,INFO ok,trusted,0,0.14074085088374302,1.0,no_op,0
123,25.491382386325093,0.019917697128036503,INFO ok,trusted,0,0.1444733792987573,1.0,no_op,0
124,22.637921226363513,0.03689986861372308,INFO ok,trusted,0,0.1640243120842827,1.0,no_op,0
125,27.419440745654548,0.02150933542819429,INFO ok,trusted,0,0.16814607439381518,1.0,no_op,0
126,23.90746081640311,0.02581302734096025,INFO ok,trusted,0,0.14202940224998292,1.0,no_op,0
127,24.203045053729607,0.02155947392626121,INFO ok,trusted,0,0.13460992206947361,1.0,no_op,0
128,27.34867561372024,0.026184661510586075,INFO ok,trusted,0,0.18004289164890597,1.0,no_op,0
129,24.98414129311996,0.0259456123517882,INFO ok,trusted,0,0.15130962648100088,1.0,no_op,0
130,28.686099432705806,0.01646867055210087,INFO ok,trusted,0,0.168535895733465,1.0,no_op,0
131,30.458548724980673,0.01595347124734249,INFO ok,trusted,0,0.18801613242591766,1.0,no_op,0
132,26.745151496486514,0.004559754466900448,INFO ok,trusted,0,0.11927256772994034,1.0,no_op,0
133,26.676453088317462,0.0,INFO ok,trusted,0,0.10806133802212262,1.0,no_op,0
134,32.146434489318764,0.0060282392877289825,INFO ok,trusted,0,0.17742139825147002,1.0,no_op,0
135,28.886091301533796,0.0223139926969518,INFO ok,trusted,0,0.18788338804523735,1.0,no_op,0
136,25.07847607830431,0.004397270886033302,INFO ok,trusted,0,0.0994784153180959,1.0,no_op,0
137,31.16381820158449,0.031263120670142315,INFO ok,trusted,0,0.2586847074810669,1.0,no_op,0
138,27.88014988323348,0.03769706972119698,INFO ok,trusted,0,0.22507398773657614,1.0,no_op,0
139,34.081506660326305,0.02892912224665707,INFO ok,trusted,0,0.2877583895451554,1.0,no_op,0
140,27.546030079659694,0.022155280376551286,INFO ok,trusted,0,0.16356277347634965,1.0,no_op,0
141,31.984657039605313,0.023273779368207407,INFO ok,trusted,0,0.22911391919519344,1.0,no_op,0
142,33.58179408810714,0.03371625480628351,INFO ok,trusted,0,0.2886980313922944,1.0,no_op,0
143,30.016606647840185,0.01349644715163669,INFO ok,trusted,0,0.17425719030452239,1.0,no_op,0
144,31.437506750269293,0.012144655546407888,INFO ok,trusted,0,0.1900396498411518,1.0,no_op,0
145,33.00642910931036,0.010139811429465915,INFO ok,trusted,0,0.2070721102488046,1.0,no_op,0
146,31.628552046043552,0.030882557302261106,INFO ok,trusted,0,0.24242037315424914,1.0,no_op,0
147,38.59340845759381,0.03711733889187312,INFO ok,trusted,0,0.40144406757140527,1.0,scale_up,0
148,31.14781542221716,0.014705852401019261,INFO ok,trusted,0,0.19107369527253268,1.0,no_op,0
149,33.17293040789818,0.01675721612480211,INFO ok,trusted,0,0.2265085719667513,1.0,no_op,0
150,39.86395757546157,0.0040480474302006415,INFO ok,trusted,0,0.32615675647279946,1.0,no_op,0
151,35.22243064683908,0.013318075548291324,INFO ok,trusted,0,0.25048200792238084,1.0,no_op,0
152,39.78908802510237,0.03578122138136144,INFO ok,trusted,0,0.4282659128971444,1.0,scale_up,0
153,41.792224616452906,0.011022665229837327,INFO ok,trusted,0,0.3883204636652695,1.0,no_op,0
154,36.609962261604565,0.007186547814142224,INFO ok,trusted,0,0.25925715153807083,1.0,no_op,0
155,36.668764742736755,0.029614273815673664,INFO ok,trusted,0,0.3287716163734576,1.0,no_op,0
156,39.5839248671422,0.012338912802131983,INFO ok,trusted,0,0.3358711333802429,1.0,no_op,0
157,38.40674769204725,0.0,INFO ok,trusted,0,0.2676112735093379,1.0,no_op,0
158,42.03103140898934,0.030737165232559573,INFO ok,trusted,0,0.46815381252087673,1.0,scale_up,0
159,39.12694647805518,0.02860148298010129,INFO ok,trusted,0,0.37786196743876976,1.0,no_op,0
160,38.455473212882225,0.020916861527060366,INFO ok,trusted,0,0.33346411872180454,1.0,no_op,0
161,46.46547717851142,0.02695014595901893,INFO ok,trusted,0,0.5532982123355458,1.0,scale_up,0
162,44.116805172166835,0.017630472058435574,INFO ok,trusted,0,0.45921427202525933,1.0,scale_up,0
163,46.90351230125284,0.016713474732400944,INFO ok,trusted,0,0.5246637118289005,1.0,scale_up,0
164,40.051016293431935,0.024027265161416986,INFO ok,trusted,0,0.37336640297790474,1.0,no_op,0
165,46.51682293834864,0.023177431576372177,INFO ok,trusted,0,0.5287318831535759,1.0,scale_up,0
166,50.011798496518466,0.028061072197484126,INFO ok,trusted,0,0.6209191894142846,1.0,restart_service,0
167,49.38842206655539,0.026512042334951795,INFO ok,trusted,0,0.5885026613553738,1.0,scale_up,0
168,47.1096010608243,0.015075282073240024,INFO ok,trusted,0,0.5084129903249573,1.0,scale_up,0
169,43.05423662671857,0.0,INFO ok,trusted,0,0.38413861644840713,1.0,no_op,0
170,45.429215688427554,0.047412964033213906,INFO ok,trusted,0,0.5479747809755311,1.0,scale_up,0
171,52.572720937722536,0.011638320384845033,INFO ok,trusted,0,0.6219477780716295,1.0,restart_service,0
172,43.521773750852546,0.024660282762652096,INFO ok,trusted,0,0.42419213322756794,1.0,scale_up,0
173,45.86306569070634,0.018531384351778347,INFO ok,trusted,0,0.46507163172288013,1.0,scale_up,0
174,53.90510114280052,0.022186683975634395,INFO ok,trusted,0,0.6366365037276313,1.0,restart_service,0
175,50.62366949076352,0.011862936855664174,INFO ok,trusted,0,0.5447533462737255,1.0,scale_up,0
176,47.466361747938016,0.016882608205480147,INFO ok,trusted,0,0.47619781390616533,1.0,scale_up,0
177,46.903296003662405,0.022775252048411635,INFO ok,trusted,0,0.47117098539079655,1.0,scale_up,0
178,55.30661667525652,0.02396382740766034,INFO ok,trusted,0,0.6283118646171336,1.0,restart_service,0
179,46.67346755309917,0.02102140674429116,INFO ok,trusted,0,0.44961154366698536,1.0,scale_up,0
180,53.720745109936246,0.01161601473511858,INFO ok,trusted,0,0.5606571667130719,1.0,scale_up,0
181,53.049227276371745,0.01732261777263208,INFO ok,trusted,0,0.5409595544592475,1.0,scale_up,0
182,55.25860170605602,0.022411694311836594,INFO ok,trusted,0,0.5748963748069782,1.0,scale_up,0
183,50.44787850339184,0.018191642169294496,INFO ok,trusted,0,0.4765677045116796,1.0,scale_up,0
184,49.11398457292511,0.029351003319432335,INFO ok,trusted,0,0.4727044706588239,1.0,scale_up,0
185,52.58619331974533,0.008528910149426715,INFO ok,trusted,0,0.48244641417344264,1.0,scale_up,0
186,57.785306555062114,0.0373765693395153,INFO ok,trusted,0,0.5970733632358647,1.0,scale_up,0
187,54.749574164612646,0.03010529537003758,INFO ok,trusted,0,0.5063245133344294,1.0,scale_up,0
188,53.51642903837638,0.03792717815061755,INFO ok,trusted,0,0.47075206104738293,1.0,scale_up,0
189,53.08498435532842,0.04201312026263923,INFO ok,trusted,0,0.42963864648327244,1.0,scale_up,0
190,51.44378431421832,0.010960937852643548,INFO ok,trusted,0,0.4564587623202693,1.0,scale_up,0
191,54.125475479430555,0.03472383292102045,INFO ok,trusted,0,0.423370322655055,1.0,scale_up,0
192,54.24995534190449,0.00270540173076788,INFO ok,trusted,0,0.4941648744560991,1.0,scale_up,0
193,50.18688597986992,0.010309784968900872,INFO ok,trusted,0,0.41507655236165425,1.0,scale_up,0
194,55.48984517059078,0.01817038138527086,INFO ok,trusted,0,0.4392324410786233,1.0,scale_up,0
195,53.36082833762093,0.0222382601856758,INFO ok,trusted,0,0.40849935774330226,1.0,scale_up,0
196,52.23272362012531,0.016309971712453786,INFO ok,trusted,0,0.39956657772766613,1.0,no_op,0
197,59.20740628407233,0.009443718565564717,INFO ok,trusted,0,0.4428993935313422,1.0,scale_up,0
198,58.39745435598312,0.01633559531791865,INFO ok,trusted,0,0.41340781433740337,1.0,scale_up,0
199,54.24607306663475,0.0178765184646371,INFO ok,trusted,0,0.37985047529880384,1.0,no_op,0
200,58.69584049223765,0.024746614209127014,INFO ok,trusted,0,0.39137832384162996,1.0,no_op,0
201,57.953269347659855,0.018078119316916975,INFO ok,trusted,0,0.37601834066416057,1.0,no_op,0
202,51.65560276405815,0.028752357483879817,INFO ok,trusted,0,0.3476548864144852,1.0,no_op,0
203,51.32207240640959,0.009936239695279337,INFO ok,trusted,0,0.347825059656044,1.0,no_op,0
204,59.14053854481105,0.021603073553474832,INFO ok,trusted,0,0.3555340095016003,1.0,no_op,0
205,57.017150890981455,0.029815536803440082,INFO ok,trusted,0,0.34100053957396703,1.0,no_op,0
206,52.41744003441731,0.04057360472509774,INFO ok,trusted,0,0.31987678091657834,1.0,no_op,0
207,51.59332784456373,0.015867496488111907,INFO ok,trusted,0,0.3308280707507612,1.0,no_op,0
208,53.78603497163903,0.006510959797659166,INFO ok,trusted,0,0.33778167246445223,1.0,no_op,0
209,52.71944107300385,0.0282363425735922,INFO ok,trusted,0,0.3137689222007355,1.0,no_op,0
210,52.00083197054981,0.024643489445991817,INFO ok,trusted,0,0.31090690409365246,1.0,no_op,0
211,55.6739895311384,0.019212816658114088,INFO ok,trusted,0,0.3101034219703208,1.0,no_op,0
212,52.20746844660923,0.03394381808129177,INFO ok,trusted,0,0.2942419027953816,1.0,no_op,0
213,52.056551606398315,0.029009629847327474,INFO ok,trusted,0,0.29204063524777124,1.0,no_op,0
214,53.07708204810224,0.0165827830840815,INFO ok,trusted,0,0.30648670092931357,1.0,no_op,0
215,54.86709746874608,0.0224915156441683,INFO ok,trusted,0,0.2899901302743029,1.0,no_op,0
216,47.83797487640061,0.013029148072904924,INFO ok,trusted,0,0.3162586998294226,1.0,no_op,0
217,55.12154265027405,0.017350625243653665,INFO ok,trusted,0,0.29044580124719677,1.0,no_op,0
218,45.309927306917125,0.006307745315352132,INFO ok,trusted,0,0.32582417288121435,1.0,no_op,0
219,51.71710307216866,0.0234534618749231,INFO ok,trusted,0,0.28708103340967556,1.0,no_op,0
220,53.62710071502887,0.02526386323243838,INFO ok,trusted,0,0.2775351901221732,1.0,no_op,0
221,51.794480968566525,0.0,INFO ok,trusted,0,0.3051386977825131,1.0,no_op,0
222,50.83315233401289,0.015355575937192494,INFO ok,trusted,0,0.28627288407900275,1.0,no_op,0
223,45.872744228287964,0.009499982724857279,INFO ok,trusted,0,0.3019679628359153,1.0,no_op,0
224,43.01548197388723,0.03116342897999732,INFO ok,trusted,0,0.31272939392373567,1.0,no_op,0
225,45.76111443902346,0.017416073000317625,INFO ok,trusted,0,0.2998134957253588,1.0,no_op,0
226,49.32205303727315,0.03044938916235437,INFO ok,trusted,0,0.2845181296149821,1.0,no_op,0
227,42.422398235360156,0.005741727292528625,INFO ok,trusted,0,0.31730873926576586,1.0,no_op,0
228,47.93569118473417,0.022423132636776612,INFO ok,trusted,0,0.28890644044328995,1.0,no_op,0
229,46.61680117651946,0.014904797688890463,INFO ok,trusted,0,0.29268861747845565,1.0,no_op,0
230,39.286445476177875,0.009984330645605333,INFO ok,trusted,0,0.32047869178846156,1.0,no_op,0
231,46.19446209548494,0.021188871273710212,INFO ok,trusted,0,0.2939068370529173,1.0,no_op,0
232,43.29075814345823,0.0026012099565603346,INFO ok,trusted,0,0.29492272629592303,1.0,no_op,0
233,39.08928805877411,0.021507872457284263,INFO ok,trusted,0,0.3231201246308526,1.0,no_op,0
234,41.82192792167294,0.012981382583647724,INFO ok,trusted,0,0.30117414377081225,1.0,no_op,0
235,37.19493668204315,0.034042171596780156,INFO ok,trusted,0,0.3468001364676091,1.0,no_op,0
236,43.10892647866436,0.02466152252383899,INFO ok,trusted,0,0.30557985277813027,1.0,no_op,0
237,42.74507544713332,0.0041181178678055125,INFO ok,trusted,0,0.2935889500302174,1.0,no_op,0
238,43.55080440453158,0.025076803070617215,INFO ok,trusted,0,0.3049470955124936,1.0,no_op,0
239,34.538793526257486,0.022526719222087144,INFO ok,trusted,0,0.335615769271133,1.0,no_op,0
240,35.20698199565727,0.036577623548166696,INFO ok,trusted,0,0.3418176484158253,1.0,no_op,0
241,40.182046666995234,0.037405181985411644,INFO ok,trusted,0,0.31065019927812965,1.0,no_op,0
242,40.34410916582646,0.023813269025599854,INFO ok,trusted,0,0.3044379492639176,1.0,no_op,0
243,34.47369636318516,0.02901644878263005,INFO ok,trusted,0,0.31775241553695877,1.0,no_op,0
244,30.88197513854724,0.009899076307021398,INFO ok,trusted,0,0.34005314562476474,1.0,no_op,0
245,30.619932196491504,0.0430392042544842,INFO ok,trusted,0,0.3120484187774193,1.0,no_op,0
246,29.69705613819898,0.018118906969259576,INFO ok,trusted,0,0.3230114462674294,1.0,no_op,0
247,37.42672312617117,0.038994810203520525,INFO ok,trusted,0,0.2787970197501806,1.0,no_op,0
248,28.789127081588195,0.03366378405709651,INFO ok,trusted,0,0.28707025976226835,1.0,no_op,0
249,36.04129151998275,0.015528576440705301,INFO ok,trusted,0,0.3096982038046812,1.0,no_op,0
250,34.09891121362619,0.03366200871527571,INFO ok,trusted,0,0.2705303301101097,1.0,no_op,0
251,32.395978338571204,0.01466644889064597,INFO ok,trusted,0,0.31025056157657155,1.0,no_op,0
252,30.243216074238084,0.015418411556874671,INFO ok,trusted,0,0.30334972118935694,1.0,no_op,0
253,34.68428684851518,0.02835156465034943,INFO ok,trusted,0,0.2712828793372039,1.0,no_op,0
254,34.05799986274562,0.014454817928070244,INFO ok,trusted,0,0.2992239711626642,1.0,no_op,0
255,29.824063008114578,0.01863806040760214,INFO ok,trusted,0,0.2828902421212747,1.0,no_op,0
256,24.5968813916524,0.018488778820051024,INFO ok,trusted,0,0.27236715679271095,1.0,no_op,0
257,31.30880138007607,0.03573318040915656,INFO ok,trusted,0,0.24084607437163724,1.0,no_op,0
258,26.683963613033313,0.03567802687738966,INFO ok,trusted,0,0.22515361047250299,1.0,no_op,0
259,25.783523594696163,0.02280826006524275,INFO ok,trusted,0,0.2455066823965872,1.0,no_op,0
260,27.832445904243073,0.0306011825293383,INFO ok,trusted,0,0.2241758089137684,1.0,no_op,0
261,29.822006460935526,0.022754645253420587,INFO ok,trusted,0,0.24454968720813033,1.0,no_op,0
262,24.32916965892062,0.016433761883862832,INFO ok,trusted,0,0.24344664808331878,1.0,no_op,0
263,27.653207007166174,0.02104581484485626,INFO ok,trusted,0,0.2341410538355827,1.0,no_op,0
264,27.582904131738513,0.024631259361538444,INFO ok,trusted,0,0.22004501715937705,1.0,no_op,0
265,23.05331617002276,0.010547957914396588,INFO ok,trusted,0,0.2388614349583904,1.0,no_op,0
266,23.18275832908207,0.02589365153944963,INFO ok,trusted,0,0.19279527506405283,1.0,no_op,0
267,23.706837349569675,0.00575538261398479,INFO ok,trusted,0,0.24111673407214704,1.0,no_op,0
268,27.295899773461592,0.025793434784748222,INFO ok,trusted,0,0.20056138213541927,1.0,no_op,0
269,30.079664339575565,2.3475406424788153e-05,INFO ok,trusted,0,0.27412808391978005,1.0,no_op,0
270,27.576485877506904,0.020428535654831083,INFO ok,trusted,0,0.20650117658587955,1.0,no_op,0
271,23.674334273075402,0.02181726253675034,INFO ok,trusted,0,0.18296483151471102,1.0,no_op,0
272,26.42873259780485,0.01708762131537836,INFO ok,trusted,0,0.20044559699631803,1.0,no_op,0
273,28.088522581567812,0.013426554062779334,INFO ok,trusted,0,0.21213190187038183,1.0,no_op,0
274,28.942392598904824,0.019877404634316705,INFO ok,trusted,0,0.20278481801818538,1.0,no_op,0
275,24.88920016386392,0.017424130228493435,INFO ok,trusted,0,0.18225718767842866,1.0,no_op,0
276,20.171467280593255,0.017630169965688357,INFO ok,trusted,0,0.1551415902682907,1.0,no_op,0
277,21.24688985068345,0.026096608605359277,INFO ok,trusted,0,0.1469778181866191,1.0,no_op,0
