t,cpu,err,log,source,y,p,trust,action,drift
130,24.655248265731515,0.024727820920906557,INFO ok,trusted,0,0.1,1.0,no_op,0
131,27.39685147593445,0.01786899873076202,INFO ok,trusted,0,0.1,1.0,no_op,0
132,27.25685341523105,0.004792430068459594,INFO ok,trusted,0,0.1,1.0,no_op,0
133,32.092569475738955,0.03323085980913616,INFO ok,trusted,0,0.1,1.0,no_op,0
134,25.293708271465373,0.019585970626590555,INFO ok,trusted,0,0.1,1.0,no_op,0
135,31.5778786498084,0.03534762722415366,INFO ok,trusted,0,0.1,1.0,no_op,0
136,26.79976163260192,0.022851130071942078,INFO ok,trusted,0,0.1,1.0,no_op,0
137,29.976884206724705,0.01617620477774741,INFO ok,trusted,0,0.1,1.0,no_op,0
138,27.061537639688495,0.023102568670164303,INFO ok,trusted,0,0.1,1.0,no_op,0
139,31.72362579672409,0.014313114168660428,INFO ok,trusted,0,0.1,1.0,no_op,0
140,28.749140194983077,0.018912337988778807,INFO ok,trusted,0,0.1,1.0,no_op,0
141,27.057255289052488,0.018387011449559836,INFO ok,trusted,0,0.1,1.0,no_op,0
142,29.050699528268183,0.023673817551900962,INFO ok,trusted,0,0.1,1.0,no_op,0
143,30.256835258827202,0.03475316888917244,INFO ok,trusted,0,0.1,1.0,no_op,0
144,27.582594989608307,0.000340636562407938,INFO ok,trusted,0,0.1,1.0,no_op,0
145,34.05116700393866,0.021754664147468825,INFO ok,trusted,0,0.1,1.0,no_op,0
146,34.02402152957072,0.04580518248502448,INFO ok,trusted,0,0.1,1.0,no_op,0
147,30.215373632397792,0.03860745024433519,INFO ok,trusted,0,0.1,1.0,no_op,0
148,35.69049486092366,0.03544661104693473,INFO ok,trusted,0,0.1,1.0,no_op,0
149,38.63358537073165,0.023786454436496993,INFO ok,trusted,0,0.1,1.0,no_op,0
150,35.594060293864395,0.02330953931061809,INFO ok,trusted,0,0.1,1.0,no_op,0
151,36.170250386693894,0.015619439860249069,INFO ok,trusted,0,0.1,1.0,no_op,0
152,36.11429368038796,0.0007633464781662443,INFO ok,trusted,0,0.1,1.0,no_op,0
153,32.643963680322585,0.020664839446672193,INFO ok,trusted,0,0.1,1.0,no_op,0
154,38.294727986740995,0.03649886056906602,INFO ok,trusted,0,0.1,1.0,no_op,0
155,36.66144951343388,0.036067754883169906,INFO ok,trusted,0,0.1,1.0,no_op,0
156,44.187350427948815,0.02180427087175645,INFO ok,trusted,0,0.1,1.0,no_op,0
157,44.10159066286607,0.020634835765370767,INFO ok,trusted,0,0.1,1.0,no_op,0
158,39.12007663495888,0.02273037524501037,INFO ok,trusted,0,0.1,1.0,no_op,0
159,39.29211720312411,0.025054545323719847,INFO ok,trusted,0,0.1,1.0,no_op,0
160,40.5270792842454,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
161,47.27762522429188,0.014128171556223344,INFO ok,trusted,0,0.1,1.0,no_op,0
162,47.61699480949627,0.01942627084917154,INFO ok,trusted,0,0.1,1.0,no_op,0
163,41.01904275003594,0.023752598380244138,INFO ok,trusted,0,0.1,1.0,no_op,0
164,47.682263667420706,0.025412123321321877,INFO ok,trusted,0,0.1,1.0,no_op,0
165,46.36460093253983,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
166,48.88646742176272,0.031053299338605,INFO ok,trusted,0,0.1,1.0,no_op,0
167,43.310206810816624,0.024253923484442743,INFO ok,trusted,0,0.1,1.0,no_op,0
168,41.35417195678646,0.015310033279516697,INFO ok,trusted,0,0.1,1.0,no_op,0
169,46.290496098894884,0.030245000444928047,INFO ok,trusted,0,0.1,1.0,no_op,0
170,52.05225054731359,0.021964882289483602,INFO ok,trusted,0,0.1,1.0,no_op,0
171,43.164344806817,0.0159423371795493,INFO ok,trusted,0,0.1,1.0,no_op,0
172,43.83512054990341,0.020593730364725515,INFO ok,trusted,0,0.1,1.0,no_op,0
173,46.10760374072155,0.01649724862280482,INFO ok,trusted,0,0.1,1.0,no_op,0
174,53.27432872236321,0.01865212778522823,INFO ok,trusted,0,0.1,1.0,no_op,0
175,53.53858886096402,0.03645594663953691,INFO ok,trusted,0,0.1,1.0,no_op,0
176,50.06418357522455,0.009848440720283666,INFO ok,trusted,0,0.1,1.0,no_op,0
177,55.22887956521559,0.025681509148942655,INFO ok,trusted,0,0.1,1.0,no_op,0
178,49.93056085505982,0.019390745374215552,INFO ok,trusted,0,0.1,1.0,no_op,0
179,53.128837868139556,0.01536547823098364,INFO ok,trusted,0,0.1,1.0,no_op,0
180,56.555924261186505,0.007296806473191805,INFO ok,trusted,0,0.1,1.0,no_op,0
181,52.34929200908783,0.03168139217287129,INFO ok,trusted,0,0.1,1.0,no_op,0
182,47.66348930406605,0.019797954523916746,INFO ok,trusted,0,0.1,1.0,no_op,0
183,57.674655119782116,0.020242902393184558,INFO ok,trusted,0,0.1,1.0,no_op,0
184,57.92738514931739,0.018924711895553482,INFO ok,trusted,0,0.1,1.0,no_op,0
185,50.59151197961793,0.01804554929011295,INFO ok,trusted,0,0.1,1.0,no_op,0
186,50.98175814311281,0.004931667619181856,INFO ok,trusted,0,0.1,1.0,no_op,0
187,53.48133471244031,0.04571796467910062,INFO ok,trusted,0,0.1,1.0,no_op,0
188,51.673505452906994,0.03755566707922672,INFO ok,trusted,0,0.1,1.0,no_op,0
189,50.27119444587126,0.01710966645894764,INFO ok,trusted,0,0.1,1.0,no_op,0
190,55.91856842569643,0.01793273426190367,INFO ok,trusted,0,0.1,1.0,no_op,0
191,58.239389247161135,0.0136789281413241,INFO ok,trusted,0,0.1,1.0,no_op,0
192,50.1410125234563,0.015717514491482957,INFO ok,trusted,0,0.1,1.0,no_op,0
193,54.300882663515566,0.019354648160473782,INFO ok,trusted,0,0.1,1.0,no_op,0
194,59.49281751211571,0.006240633929659411,INFO ok,trusted,0,0.1,1.0,no_op,0
195,55.085773076975926,0.038392176049539824,INFO ok,trusted,0,0.1,1.0,no_op,0
196,50.64149493222047,0.00939460635772609,INFO ok,trusted,0,0.1,1.0,no_op,0
197,53.56937292377784,0.03392165225243594,INFO ok,trusted,0,0.1,1.0,no_op,0
198,58.755875314577864,0.01876046649345634,INFO ok,trusted,0,0.1,1.0,no_op,0
199,58.358996010130575,0.02949409154882712,INFO ok,trusted,0,0.1,1.0,no_op,0
200,50.39130173826835,0.022420896826919924,INFO ok,trusted,0,0.1,1.0,no_op,0
201,54.222331781283074,0.0325427987728433,INFO ok,trusted,0,0.1,1.0,no_op,0
202,50.75170236222557,0.022472979161705535,INFO ok,trusted,0,0.1,1.0,no_op,0
203,52.71691886063932,0.006086593836160059,INFO ok,trusted,0,0.1,1.0,no_op,0
204,52.293420795142715,0.02496821667595412,INFO ok,trusted,0,0.1,1.0,no_op,0
205,57.9593842969839,0.029533028378929457,INFO ok,trusted,0,0.1,1.0,no_op,0
206,49.687651043324045,0.03891864562012066,INFO ok,trusted,0,0.1,1.0,no_op,0
207,56.318727055168246,0.038444086967324854,INFO ok,trusted,0,0.1,1.0,no_op,0
208,54.13115653941162,0.02489169663255051,INFO ok,trusted,0,0.1,1.0,no_op,0
209,55.44921169035458,0.026323909805900148,INFO ok,trusted,0,0.1,1.0,no_op,0
210,50.38363301798274,0.03034372059578177,INFO ok,trusted,0,0.1,1.0,no_op,0
211,53.97053969531087,0.023003016438399682,INFO ok,trusted,0,0.1,1.0,no_op,0
212,54.425730387714395,0.03219818517830683,INFO ok,trusted,0,0.1,1.0,no_op,0
213,50.68215655847596,0.01532506883341695,INFO ok,trusted,0,0.1,1.0,no_op,0
214,50.37238508974279,0.02076495158565417,INFO ok,trusted,0,0.1,1.0,no_op,0
215,55.3522674753273,0.024276811420469058,INFO ok,trusted,0,0.1,1.0,no_op,0
216,49.548503920214586,0.017039418246371285,INFO ok,trusted,0,0.1,1.0,no_op,0
217,48.5989879713878,0.027008656809291556,INFO ok,trusted,0,0.1,1.0,no_op,0
218,46.20785179812026,0.02723598657045173,INFO ok,trusted,0,0.1,1.0,no_op,0
219,52.343668106951455,0.026055416518846686,INFO ok,trusted,0,0.1,1.0,no_op,0
220,52.381226433418774,0.01958836838848391,INFO ok,trusted,0,0.1,1.0,no_op,0
221,50.116081603168624,0.023085882226784007,INFO ok,trusted,0,0.1,1.0,no_op,0
222,50.54589578621467,0.01618544308237529,INFO ok,trusted,0,0.1,1.0,no_op,0
223,48.22198382883886,0.006811884427087651,INFO ok,trusted,0,0.1,1.0,no_op,0
224,43.228345385587254,0.02512887013495653,INFO ok,trusted,0,0.1,1.0,no_op,0
225,45.19044163481495,0.012936715506211297,INFO ok,trusted,0,0.1,1.0,no_op,0
226,46.133854461361295,0.009609320521733236,INFO ok,trusted,0,0.1,1.0,no_op,0
227,46.26258833709485,0.02795588744372584,INFO ok,trusted,0,0.1,1.0,no_op,0
228,43.857827534603764,0.002237516913174177,INFO ok,trusted,0,0.1,1.0,no_op,0
229,47.97970629118458,0.013963019736830957,INFO ok,trusted,0,0.1,1.0,no_op,0
230,40.437087300159895,0.014611214590527843,INFO ok,trusted,0,0.1,1.0,no_op,0
231,46.48512145985491,0.02955283735854091,INFO ok,trusted,0,0.1,1.0,no_op,0
232,37.19834659906088,0.0063274641935933285,INFO ok,trusted,0,0.1,1.0,no_op,0
233,44.99237276681433,0.037474563900096555,INFO ok,trusted,0,0.1,1.0,no_op,0
234,39.396578530491276,0.021836689831819172,INFO ok,trusted,0,0.1,1.0,no_op,0
235,41.60069776349225,0.03532254805423921,INFO ok,trusted,0,0.1,1.0,no_op,0
236,37.098798142231104,0.015024672118168688,INFO ok,trusted,0,0.1,1.0,no_op,0
237,40.068780656955006,0.024646874401283693,INFO ok,trusted,0,0.1,1.0,no_op,0
238,38.25869679820279,0.02653108580626235,INFO ok,trusted,0,0.1,1.0,no_op,0
239,36.42941700522167,0.024154137392516022,INFO ok,trusted,0,0.1,1.0,no_op,0
240,40.762118428895555,0.01976648502962188,INFO ok,trusted,0,0.1,1.0,no_op,0
241,36.46861877817888,0.034916441878852636,INFO ok,trusted,0,0.1,1.0,no_op,0
242,39.34300117260869,0.018555438974759853,INFO ok,trusted,0,0.1,1.0,no_op,0
243,33.398476535761695,0.03318497316149939,INFO ok,trusted,0,0.1,1.0,no_op,0
244,39.17668378610326,0.017115833790078923,INFO ok,trusted,0,0.1,1.0,no_op,0
245,37.1516092092698,0.003220923849834384,INFO ok,trusted,0,0.1,1.0,no_op,0
246,37.66364779506395,0.0197153411798923,INFO ok,trusted,0,0.1,1.0,no_op,0
247,32.87178600587833,0.019773687325488235,INFO ok,trusted,0,0.1,1.0,no_op,0
248,34.138281823658325,0.023208855712180166,INFO ok,trusted,0,0.1,1.0,no_op,0
249,32.365538423946425,0.026305560435788557,INFO ok,trusted,0,0.1,1.0,no_op,0
250,28.311168012903142,0.032611710642653856,INFO ok,trusted,0,0.1,1.0,no_op,0
251,31.50679379443188,0.03279684423117971,INFO ok,trusted,0,0.1,1.0,no_op,0
252,32.41504150208383,0.025587541938809442,INFO ok,trusted,0,0.1,1.0,no_op,0
253,31.546140011552527,0.04187907709899032,INFO ok,trusted,0,0.1,1.0,no_op,0
254,28.109239995137422,0.022843079134106017,INFO ok,trusted,0,0.1,1.0,no_op,0
255,24.538854261883277,0.01666086906770111,INFO ok,trusted,0,0.1,1.0,no_op,0
256,33.81135829660896,0.026802102907130768,INFO ok,trusted,0,0.1,1.0,no_op,0
257,30.365042388647524,0.007650909382850332,INFO ok,trusted,0,0.1,1.0,no_op,0
258,24.314630439460153,0.015645105506825324,INFO ok,trusted,0,0.1,1.0,no_op,0
259,25.352560599324054,0.02734042357989123,INFO ok,trusted,0,0.1,1.0,no_op,0
260,23.347401223653108,0.014921626235103777,INFO ok,trusted,0,0.1,1.0,no_op,0
261,31.2117201698278,0.019895789955571452,INFO ok,trusted,0,0.1,1.0,no_op,0
262,23.31939845527612,0.022862624754056916,INFO ok,trusted,0,0.1,1.0,no_op,0
263,26.058480213046714,0.006383230392690797,INFO ok,trusted,0,0.1,1.0,no_op,0
264,26.30582881988328,0.033660470413811254,INFO ok,trusted,0,0.1,1.0,no_op,0
265,24.762014111573492,0.018341956538901534,INFO ok,trusted,0,0.1,1.0,no_op,0
266,25.130759302739403,0.02367134348218115,INFO ok,trusted,0,0.1,1.0,no_op,0
267,23.590908182867036,0.018928757528276472,INFO ok,trusted,0,0.1,1.0,no_op,0
268,27.02995730566468,0.02026684493975178,INFO ok,trusted,0,0.1,1.0,no_op,0
269,27.184207088792416,0.016789675182008648,INFO ok,trusted,0,0.1,1.0,no_op,0
270,24.519051305568983,0.0323861981906383,INFO ok,trusted,0,0.1,1.0,no_op,0
271,24.96217266360744,0.04221427689195734,INFO ok,trusted,0,0.1,1.0,no_op,0
272,26.584610680881028,0.023324789096276416,INFO ok,trusted,0,0.1,1.0,no_op,0
273,27.346242247619777,0.026375241229912676,INFO ok,trusted,0,0.1,1.0,no_op,0
274,24.308943535748718,0.0068226215360288976,INFO ok,trusted,0,0.1,1.0,no_op,0
275,22.818609539404456,0.01837790018665646,INFO ok,trusted,0,0.1,1.0,no_op,0
276,22.212206160314945,0.020815820321389872,INFO ok,trusted,0,0.1,1.0,no_op,0
277,23.39733388328725,0.03062960868685264,INFO ok,trusted,0,0.1,1.0,no_op,0
278,21.59423592219312,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
279,27.32002402665188,0.011719318790191852,INFO ok,trusted,0,0.1,1.0,no_op,0
280,29.36989639134036,0.01213261774914296,INFO ok,trusted,0,0.1,1.0,no_op,0
281,26.77582717833264,0.03044652536123168,INFO ok,trusted,0,0.1,1.0,no_op,0
282,25.31297807320705,0.02287815568148373,INFO ok,trusted,0,0.1,1.0,no_op,0
283,29.284923881533388,0.014627108580201977,INFO ok,trusted,0,0.1,1.0,no_op,0
284,30.609025802800417,0.042056780646249924,INFO ok,trusted,0,0.1,1.0,no_op,0
285,30.07992317232144,0.03416117339053903,INFO ok,trusted,0,0.1,1.0,no_op,0
286,29.47665231156237,0.016400900377155938,INFO ok,trusted,0,0.1,1.0,no_op,0
287,29.710686748856816,0.009166003481851958,INFO ok,trusted,0,0.1,1.0,no_op,0
288,28.516763626684572,0.0,INFO ok,trusted,0,0.1,1.0,no_op,0
289,25.545574770635934,0.021527997817555176,INFO ok,trusted,0,0.1,1.0,no_op,0
290,22.78504477897219,0.021538590322036755,INFO ok,trusted,0,0.1,1.0,no_op,0
291,24.13089499698453,0.02122267402436047,INFO ok,trusted,0,0.1,1.0,no_op,0
292,30.690126414800485,0.02411761211273102,INFO ok,trusted,0,0.1,1.0,no_op,0
293,33.29972923782389,0.01996313110281337,INFO ok,trusted,0,0.1,1.0,no_op,0
294,32.95949117888463,0.015305561359215127,INFO ok,trusted,0,0.1,1.0,no_op,0
295,29.071372852365812,0.023119356486522188,INFO ok,trusted,0,0.1,1.0,no_op,0
296,27.123777952590526,0.03365410178167664,INFO ok,trusted,0,0.1,1.0,no_op,0
297,27.70226230907409,0.024848900569106283,INFO ok,trusted,0,0.1,1.0,no_op,0
298,32.526657499235895,0.013681391825707025,INFO ok,trusted,0,0.1,1.0,no_op,0
299,27.401074195405492,0.018377618509903725,INFO ok,trusted,0,0.1,1.0,no_op,0
300,31.28241841662695,0.017773309576021537,INFO ok,trusted,0,0.1,1.0,no_op,0
301,35.12732392942768,0.017262564571705667,INFO ok,trusted,0,0.1,1.0,no_op,0
302,37.06952767466195,0.02343341359439692,INFO ok,trusted,0,0.1,1.0,no_op,0
303,34.322544402020114,0.021633774314577334,INFO ok,trusted,0,0.1,1.0,no_op,0
304,34.101330730229684,0.016625996266171544,INFO ok,trusted,0,0.1,1.0,no_op,0
305,36.82773170648294,0.029593838487208177,INFO ok,trusted,0,0.1,1.0,no_op,0
306,30.95787579435073,0.023113532449852012,INFO ok,trusted,0,0.1,1.0,no_op,0
307,32.094696712598434,0.020378121785521,INFO ok,trusted,0,0.1,1.0,no_op,0
308,40.06128859144437,0.0004295116132377909,INFO ok,trusted,0,0.1,1.0,no_op,0
309,37.54450551188235,0.006096957098626253,INFO ok,trusted,0,0.1,1.0,no_op,0
310,33.74843677160809,0.017445043839715724,INFO ok,trusted,0,0.1,1.0,no_op,0
