t,cpu,err,log,y,p,trust,action,drift
64,52.04310595161917,0.022951858321365103,INFO ok,0,0.1,1.0,no_op,0
65,50.26124574520433,0.030243245930270092,INFO ok,0,0.1,1.0,no_op,0
66,52.066136000945995,0.029106963574482794,INFO ok,0,0.1,1.0,no_op,0
67,49.55428016328041,0.010371034954392393,INFO ok,0,0.1,1.0,no_op,0
68,48.458593289500826,0.045299862269642804,INFO ok,0,0.1,1.0,no_op,0
69,48.40764656576344,0.015267462613983023,INFO ok,0,0.1,1.0,no_op,0
70,40.176618580874866,0.00639747206004339,INFO ok,0,0.1,1.0,no_op,0
71,42.413074692275245,0.021326560161819955,INFO ok,0,0.1,1.0,no_op,0
72,41.35012329606123,0.028517555049674608,INFO ok,0,0.1,1.0,no_op,0
73,45.87555572183005,0.0034601192682557555,INFO ok,0,0.1,1.0,no_op,0
74,43.164280136568415,0.020163756081634926,INFO ok,0,0.1,1.0,no_op,0
75,45.18344518706001,0.03954585262291554,INFO ok,0,0.1,1.0,no_op,0
76,38.38626223703395,0.022263751405044982,INFO ok,0,0.1,1.0,no_op,0
77,39.065614967044645,0.04363345460868035,INFO ok,0,0.1,1.0,no_op,0
78,42.016347945233086,0.020081791203083153,INFO ok,0,0.1,1.0,no_op,0
79,40.21906216370485,0.02266682664535686,INFO ok,0,0.1,1.0,no_op,0
80,39.08866585795127,0.026658035536397756,INFO ok,0,0.1,1.0,no_op,0
81,35.674056598101565,0.02228558416987726,INFO ok,0,0.1,1.0,no_op,0
82,34.992745773656495,0.0070535120226427345,INFO ok,0,0.1,1.0,no_op,0
83,32.60878792209605,0.01261991077096561,INFO ok,0,0.1,1.0,no_op,0
84,33.40267791148306,0.014727364173478665,INFO ok,0,0.1,1.0,no_op,0
85,33.981809859921,0.015508574747788016,INFO ok,0,0.1,1.0,no_op,0
86,31.76815248336152,0.031893566912651806,INFO ok,0,0.1,1.0,no_op,0
87,36.664405105745,0.0339456764497718,INFO ok,0,0.1,1.0,no_op,0
88,35.55006370143145,0.021852340086422693,INFO ok,0,0.1,1.0,no_op,0
89,36.68050241059801,0.021637601301786043,INFO ok,0,0.1,1.0,no_op,0
90,28.447062671293878,0.0009619079360526396,INFO ok,0,0.1,1.0,no_op,0
91,33.46449208324343,0.02707326504625186,INFO ok,0,0.1,1.0,no_op,0
92,36.94356461097366,0.01293178850070115,INFO ok,0,0.1,1.0,no_op,0
93,33.85495256722898,0.017099674603472635,INFO ok,0,0.1,1.0,no_op,0
94,28.34070134555964,0.026485108338928996,INFO ok,0,0.1,1.0,no_op,0
95,33.021393112378526,0.01945933109128376,INFO ok,0,0.1,1.0,no_op,0
96,33.39900850311925,0.025488594948912126,INFO ok,0,0.1,1.0,no_op,0
97,28.888319862918618,0.013428036127289409,INFO ok,0,0.1,1.0,no_op,0
98,34.01968191741628,0.040173429780155284,INFO ok,0,0.1,1.0,no_op,0
99,28.78023866993517,0.008952106124797838,INFO ok,0,0.1,1.0,no_op,0
100,23.894290195257362,0.03649833863013689,INFO ok,0,0.1,1.0,no_op,0
101,30.651859690073735,0.01304994236224919,INFO ok,0,0.1,1.0,no_op,0
102,23.60887950887171,0.0025907963877893833,INFO ok,0,0.1,1.0,no_op,0
103,28.75368237839047,0.0,INFO ok,0,0.1,1.0,no_op,0
104,26.0403104394598,0.006783494253089687,INFO ok,0,0.1,1.0,no_op,0
105,28.99614261943062,0.01999223250971918,INFO ok,0,0.1,1.0,no_op,0
106,21.903750175465433,0.012644690230706256,INFO ok,0,0.1,1.0,no_op,0
107,28.792772953452605,0.03346092716944096,INFO ok,0,0.1,1.0,no_op,0
108,21.479462080602534,0.006107554698796399,INFO ok,0,0.1,1.0,no_op,0
109,27.808667918383442,0.026314180851809955,INFO ok,0,0.1,1.0,no_op,0
110,26.94708999342347,0.010783047500329134,INFO ok,0,0.1,1.0,no_op,0
111,23.80532327250695,0.03818253015893163,INFO ok,0,0.1,1.0,no_op,0
112,24.62658380851542,0.005128807148142898,INFO ok,0,0.1,1.0,no_op,0
113,22.461773512571135,0.010781504661411047,INFO ok,0,0.1,1.0,no_op,0
114,26.559870756685335,0.02816853083404599,INFO ok,0,0.1,1.0,no_op,0
115,20.221626096597557,0.023993379570902834,INFO ok,0,0.1,1.0,no_op,0
116,23.85729079653564,0.009165505027184098,INFO ok,0,0.1,1.0,no_op,0
117,21.0473308354265,0.03179651150422724,INFO ok,0,0.1,1.0,no_op,0
118,24.106313270606694,0.01778149541112421,INFO ok,0,0.1,1.0,no_op,0
119,25.37834467240954,0.03750598950740968,INFO ok,0,0.1,1.0,no_op,0
120,27.710122951373755,0.02155201865521049,INFO ok,0,0.1,1.0,no_op,0
121,28.675539398362993,0.0,INFO ok,0,0.1,1.0,no_op,0
122,28.364772147670493,0.021958394153841106,INFO ok,0,0.1,1.0,no_op,0
123,24.399714459665738,0.01765676181594061,INFO ok,0,0.1,1.0,no_op,0
124,27.45191230001238,0.00803962773167669,INFO ok,0,0.1,1.0,no_op,0
125,25.996139850591785,0.041210968906578646,INFO ok,0,0.1,1.0,no_op,0
126,24.21665734473005,0.029484781236674203,INFO ok,0,0.1,1.0,no_op,0
127,23.689807042847146,0.012822125751415527,INFO ok,0,0.1,1.0,no_op,0
128,26.506050956022296,0.02891036172867295,INFO ok,0,0.1,1.0,no_op,0
129,22.766969031340164,0.03674746246913649,INFO ok,0,0.1,1.0,no_op,0
130,22.27820429964511,0.009907918398841475,INFO ok,0,0.1,1.0,no_op,0
131,24.900379833713252,0.014727564256227201,INFO ok,0,0.1,1.0,no_op,0
132,26.48861727740141,0.006330722828274189,INFO ok,0,0.1,1.0,no_op,0
133,32.08408583452641,0.015618764689120407,INFO ok,0,0.1,1.0,no_op,0
134,30.11605145917557,0.0034883327031502258,INFO ok,0,0.1,1.0,no_op,0
135,27.899592843931963,0.008305668086680162,INFO ok,0,0.1,1.0,no_op,0
136,24.44840587836685,0.023868166115165332,INFO ok,0,0.1,1.0,no_op,0
137,27.36042663223972,0.005088989970735227,INFO ok,0,0.1,1.0,no_op,0
138,25.946142314242483,0.011043450511963275,INFO ok,0,0.1,1.0,no_op,0
139,34.74417791178135,0.005021288288165053,INFO ok,0,0.1,1.0,no_op,0
140,34.82378386363756,0.024811284584948193,INFO ok,0,0.1,1.0,no_op,0
141,35.82283466992419,0.01760725487764336,INFO ok,0,0.1,1.0,no_op,0
142,28.068407795040613,0.008213212209458256,INFO ok,0,0.1,1.0,no_op,0
143,30.323556979387675,0.026513674722545705,INFO ok,0,0.1,1.0,no_op,0
144,32.64006240964055,0.028492524957612474,INFO ok,0,0.1,1.0,no_op,0
145,29.732244646018728,0.026362702209040613,INFO ok,0,0.1,1.0,no_op,0
146,32.36896626695285,0.011639039156424209,INFO ok,0,0.1,1.0,no_op,0
147,33.40580823888694,0.008549898714264093,INFO ok,0,0.1,1.0,no_op,0
148,35.143227947486395,0.0,INFO ok,0,0.1,1.0,no_op,0
149,36.366204405736575,0.013219260695920595,INFO ok,0,0.1,1.0,no_op,0
150,38.22517588185198,0.033594452955415875,INFO ok,0,0.1,1.0,no_op,0
151,40.8964043471271,0.03193986424627295,INFO ok,0,0.1,1.0,no_op,0
152,41.02595870819485,0.004559342649303376,INFO ok,0,0.1,1.0,no_op,0
153,41.36295685537874,0.00730033611289492,INFO ok,0,0.1,1.0,no_op,0
154,37.412197956030525,0.016706259635385023,INFO ok,0,0.1,1.0,no_op,0
155,40.53850288488536,0.022166749282485576,INFO ok,0,0.1,1.0,no_op,0
156,37.80789698532076,0.03577780834201647,INFO ok,0,0.1,1.0,no_op,0
157,38.40705439965962,0.03969818261114212,INFO ok,0,0.1,1.0,no_op,0
158,45.01876080301725,0.0317515633714997,INFO ok,0,0.1,1.0,no_op,0
159,38.70998991754703,0.009423656170072087,INFO ok,0,0.1,1.0,no_op,0
160,45.774799268526564,0.0071463916438742146,INFO ok,0,0.1,1.0,no_op,0
161,39.5764259855176,0.024694861358040547,INFO ok,0,0.1,1.0,no_op,0
162,42.85335848656491,0.007214889070852137,INFO ok,0,0.1,1.0,no_op,0
163,41.002887915789515,0.0169191889322525,INFO ok,0,0.1,1.0,no_op,0
164,41.21286193342378,0.029743278823182916,INFO ok,0,0.1,1.0,no_op,0
165,49.556259485662686,0.020980967328126137,INFO ok,0,0.1,1.0,no_op,0
166,47.397958740851394,0.03062031865058646,INFO ok,0,0.1,1.0,no_op,0
167,43.805500404562004,0.007251413802594579,INFO ok,0,0.1,1.0,no_op,0
168,42.007631759946264,0.016124804291108068,INFO ok,0,0.1,1.0,no_op,0
169,46.45446305654755,0.01982750902332659,INFO ok,0,0.1,1.0,no_op,0
170,50.55257517223219,0.03270226508037031,INFO ok,0,0.1,1.0,no_op,0
171,44.81425665628008,0.006023635471939692,INFO ok,0,0.1,1.0,no_op,0
172,47.14156616307698,0.02470392450198439,INFO ok,0,0.1,1.0,no_op,0
173,53.228049889391954,0.026874330987124332,INFO ok,0,0.1,1.0,no_op,0
174,45.77828010459443,0.019599483204380937,INFO ok,0,0.1,1.0,no_op,0
175,52.21091768729675,0.007276353366054969,INFO ok,0,0.1,1.0,no_op,0
176,51.816218680777204,0.015532569539371897,INFO ok,0,0.1,1.0,no_op,0
177,54.103215100943416,0.029521234257976224,INFO ok,0,0.1,1.0,no_op,0
178,50.194706175839755,0.01345635547271022,INFO ok,0,0.1,1.0,no_op,0
179,47.13407475076836,0.019359481417599144,INFO ok,0,0.1,1.0,no_op,0
180,51.16325040402017,0.01742391112755626,INFO ok,0,0.1,1.0,no_op,0
181,51.33217344418486,0.008273503732549018,INFO ok,0,0.1,1.0,no_op,0
182,57.22448438126625,0.010700875695347868,INFO ok,0,0.1,1.0,no_op,0
183,53.74694590400191,0.014999539005403833,INFO ok,0,0.1,1.0,no_op,0
184,49.32932201678591,0.014004895640406561,INFO ok,0,0.1,1.0,no_op,0
185,49.8864531498182,0.02113472768850454,INFO ok,0,0.1,1.0,no_op,0
186,57.46008102572983,0.02375890364312851,INFO ok,0,0.1,1.0,no_op,0
187,50.50123182591306,0.020625951203533607,INFO ok,0,0.1,1.0,no_op,0
188,56.42560890727078,0.010536891238037785,INFO ok,0,0.1,1.0,no_op,0
189,54.48167691787389,0.003936430735052735,INFO ok,0,0.1,1.0,no_op,0
190,50.114680596040856,0.019765157464636272,INFO ok,0,0.1,1.0,no_op,0
191,59.365282274242034,0.024867255452853797,INFO ok,0,0.1,1.0,no_op,0
192,56.928196450879426,0.018064697074480607,INFO ok,0,0.1,1.0,no_op,0
193,57.07107028400339,0.02490693562206116,INFO ok,0,0.1,1.0,no_op,0
194,50.21017673008703,0.021653775116906606,INFO ok,0,0.1,1.0,no_op,0
195,56.93489061049082,0.024405718763886156,INFO ok,0,0.1,1.0,no_op,0
196,59.675423821561296,0.013484733730474357,INFO ok,0,0.1,1.0,no_op,0
197,56.486747997948065,0.00781807975281694,INFO ok,0,0.1,1.0,no_op,0
198,53.63355864507956,0.006622340655429477,INFO ok,0,0.1,1.0,no_op,0
199,50.71390714688873,0.036722884591673506,INFO ok,0,0.1,1.0,no_op,0
200,53.5554039066875,0.023045988667419345,INFO ok,0,0.1,1.0,no_op,0
201,58.81274975688992,0.02559865516496878,INFO ok,0,0.1,1.0,no_op,0
202,56.54905252760549,0.017052672107095202,INFO ok,0,0.1,1.0,no_op,0
203,57.41293843188158,0.017298660284436537,INFO ok,0,0.1,1.0,no_op,0
204,55.60509957167966,0.03701348894562301,INFO ok,0,0.1,1.0,no_op,0
205,55.421830354182816,0.025383262231598154,INFO ok,0,0.1,1.0,no_op,0
206,55.05011459607407,0.011732175221383574,INFO ok,0,0.1,1.0,no_op,0
207,52.97041349644145,0.02490474498975292,INFO ok,0,0.1,1.0,no_op,0
208,57.05321168753505,0.039486937576072335,INFO ok,0,0.1,1.0,no_op,0
209,48.44414785979168,0.021789878295214643,INFO ok,0,0.1,1.0,no_op,0
210,56.50141437252059,0.015506141781078817,INFO ok,0,0.1,1.0,no_op,0
211,52.74772303335142,0.018961608333774336,INFO ok,0,0.1,1.0,no_op,0
212,50.412542523777084,0.02459301942419695,INFO ok,0,0.1,1.0,no_op,0
213,52.750798134007006,0.0050230449214481165,INFO ok,0,0.1,1.0,no_op,0
214,48.26196751093051,0.023241885057345972,INFO ok,0,0.1,1.0,no_op,0
215,53.080186976475275,0.033763877053113525,INFO ok,0,0.1,1.0,no_op,0
216,50.249394843435404,0.02922532700922947,INFO ok,0,0.1,1.0,no_op,0
217,47.94120063797438,0.017117487282527266,INFO ok,0,0.1,1.0,no_op,0
218,50.5697972022063,0.027120118295459784,INFO ok,0,0.1,1.0,no_op,0
219,50.23343313000971,0.021847867958775465,INFO ok,0,0.1,1.0,no_op,0
220,49.389605974414465,0.013796768076296302,INFO ok,0,0.1,1.0,no_op,0
221,44.19629688159329,0.01230559795117523,INFO ok,0,0.1,1.0,no_op,0
222,48.91138693802406,0.024812953443578017,INFO ok,0,0.1,1.0,no_op,0
223,44.25461866788742,0.014970655871963837,INFO ok,0,0.1,1.0,no_op,0
224,48.889716080639914,0.019977412744570003,INFO ok,0,0.1,1.0,no_op,0
225,43.048143055265236,0.017890999793127298,INFO ok,0,0.1,1.0,no_op,0
226,43.36058803186495,0.020080818369004574,INFO ok,0,0.1,1.0,no_op,0
227,42.406481029608855,0.03387572596965643,INFO ok,0,0.1,1.0,no_op,0
228,39.73744566514685,0.0237888523523217,INFO ok,0,0.1,1.0,no_op,0
229,47.193696548898075,0.020833275862648933,INFO ok,0,0.1,1.0,no_op,0
230,46.47697527151733,0.020249197609972534,INFO ok,0,0.1,1.0,no_op,0
231,38.25628162185777,0.013940116808326034,INFO ok,0,0.1,1.0,no_op,0
232,40.58376337427572,0.021220955151452867,INFO ok,0,0.1,1.0,no_op,0
233,38.3417561658407,0.028436976735866485,INFO ok,0,0.1,1.0,no_op,0
234,41.680163702974795,0.021868633269963095,INFO ok,0,0.1,1.0,no_op,0
235,37.448189085409176,0.021833107088470458,INFO ok,0,0.1,1.0,no_op,0
236,37.587139198369684,0.019238025830327774,INFO ok,0,0.1,1.0,no_op,0
237,38.23905487416211,0.01074757085582346,INFO ok,0,0.1,1.0,no_op,0
238,43.005856117535636,0.008159850575373254,INFO ok,0,0.1,1.0,no_op,0
239,33.38787167886054,0.0,INFO ok,0,0.1,1.0,no_op,0
240,39.7683770547575,0.02294850533847265,INFO ok,0,0.1,1.0,no_op,0
241,37.59753752360045,0.016690315616491216,INFO ok,0,0.1,1.0,no_op,0
242,31.82427282110065,0.017967121234408596,INFO ok,0,0.1,1.0,no_op,0
243,38.24235117760687,0.03228996278401429,INFO ok,0,0.1,1.0,no_op,0
244,39.64358029840205,0.030915529190180466,INFO ok,0,0.1,1.0,no_op,0
245,39.32496569189408,0.03804924768044482,INFO ok,0,0.1,1.0,no_op,0
246,34.846757184839326,0.019375155641941266,INFO ok,0,0.1,1.0,no_op,0
247,33.971815343522366,0.01861881951347552,INFO ok,0,0.1,1.0,no_op,0
248,34.823964169297724,0.0284902229681123,INFO ok,0,0.1,1.0,no_op,0
249,31.833442011981486,0.02864983668366243,INFO ok,0,0.1,1.0,no_op,0
250,34.88401701236887,0.012473039265509255,INFO ok,0,0.1,1.0,no_op,0
251,32.14601640191755,0.023472499619363756,INFO ok,0,0.1,1.0,no_op,0
252,29.84537357493812,0.017413580071708547,INFO ok,0,0.1,1.0,no_op,0
253,25.638362111805467,0.018717535017953722,INFO ok,0,0.1,1.0,no_op,0
254,27.36790178185504,0.021691967033369005,INFO ok,0,0.1,1.0,no_op,0
255,32.83596728273517,0.027828510445209093,INFO ok,0,0.1,1.0,no_op,0
256,24.11259286984433,0.023520430858288633,INFO ok,0,0.1,1.0,no_op,0
257,31.16947437488877,0.018631729070122283,INFO ok,0,0.1,1.0,no_op,0
258,31.40093518277893,0.015332446424479094,INFO ok,0,0.1,1.0,no_op,0
259,26.18859439644248,0.022969372516744774,INFO ok,0,0.1,1.0,no_op,0
260,23.660074024274326,0.015593147577378565,INFO ok,0,0.1,1.0,no_op,0
261,23.66781681904491,0.01281986571508232,INFO ok,0,0.1,1.0,no_op,0
262,24.308307409381207,0.02716048215242434,INFO ok,0,0.1,1.0,no_op,0
263,24.60383775512703,0.009201241155237632,INFO ok,0,0.1,1.0,no_op,0
264,31.207261612012495,0.019616393087656843,INFO ok,0,0.1,1.0,no_op,0
265,23.01354952506985,0.03453944292777683,INFO ok,0,0.1,1.0,no_op,0
266,25.318368234346664,0.025642706215118553,INFO ok,0,0.1,1.0,no_op,0
267,28.67185401478665,0.026159986858680127,INFO ok,0,0.1,1.0,no_op,0
268,29.901835512604336,0.042031975847722426,INFO ok,0,0.1,1.0,no_op,0
269,30.33837937048154,0.0029963808816368606,INFO ok,0,0.1,1.0,no_op,0
270,25.524651067745438,0.028154588873369697,INFO ok,0,0.1,1.0,no_op,0
271,24.621281865720363,0.03734198949654711,INFO ok,0,0.1,1.0,no_op,0
272,23.404363346794895,0.03664496961233617,INFO ok,0,0.1,1.0,no_op,0
273,24.564042661784985,0.009204192861494005,INFO ok,0,0.1,1.0,no_op,0
274,20.81186814262,0.007493775690988113,INFO ok,0,0.1,1.0,no_op,0
275,26.02154388590946,0.013477279667684711,INFO ok,0,0.1,1.0,no_op,0
276,28.428503337140747,0.025105889764308144,INFO ok,0,0.1,1.0,no_op,0
277,27.448003652395673,0.0499101801337653,INFO ok,0,0.1,1.0,no_op,0
278,27.53478363609274,0.023985613561733725,INFO ok,0,0.1,1.0,no_op,0
279,28.38233405586964,0.014109551710521714,INFO ok,0,0.1,1.0,no_op,0
280,28.933947408191038,0.021161112385576206,INFO ok,0,0.1,1.0,no_op,0
281,28.141265677872163,0.01566243699935431,INFO ok,0,0.1,1.0,no_op,0
282,28.872659118847046,0.027458357308223286,INFO ok,0,0.1,1.0,no_op,0
283,22.06197638003712,0.019820131178193503,INFO ok,0,0.1,1.0,no_op,0
284,22.9795997081633,0.010184309286139984,INFO ok,0,0.1,1.0,no_op,0
285,24.0118723997904,0.024555781517593717,INFO ok,0,0.1,1.0,no_op,0
286,28.54842908835547,0.029590682786385186,INFO ok,0,0.1,1.0,no_op,0
287,28.826690066767533,0.010131553295573732,INFO ok,0,0.1,1.0,no_op,0
288,29.06301143592492,0.02167104926933862,INFO ok,0,0.1,1.0,no_op,0
289,25.992562544524215,0.017929114439161637,INFO ok,0,0.1,1.0,no_op,0
290,23.32107445489526,0.025309131100467574,INFO ok,0,0.1,1.0,no_op,0
291,23.668643000632162,0.021380656057946795,INFO ok,0,0.1,1.0,no_op,0
292,31.08687689562386,0.020476146407371394,INFO ok,0,0.1,1.0,no_op,0
293,28.136727760900577,0.024212421127402642,INFO ok,0,0.1,1.0,no_op,0
294,29.66759371693586,0.008441158152144775,INFO ok,0,0.1,1.0,no_op,0
295,32.896062500100314,0.023909071365486895,INFO ok,0,0.1,1.0,no_op,0
296,31.503399830127073,0.025898737290510555,INFO ok,0,0.1,1.0,no_op,0
297,27.7082950582573,0.025063862681317384,INFO ok,0,0.1,1.0,no_op,0
298,32.74664423529608,0.019170359282826288,INFO ok,0,0.1,1.0,no_op,0
299,27.492336500479976,0.016239951120876107,INFO ok,0,0.1,1.0,no_op,0
300,31.680874457454955,0.17734022800290397,ERROR timeout,1,0.1,1.3,no_op,0
301,35.606690074143714,0.15675983324703588,ERROR timeout,1,0.1,1.3,no_op,0
302,29.841120827676,0.18360933407906133,ERROR timeout,1,0.1,1.3,no_op,0
303,30.82494193285758,0.17575607600538948,ERROR timeout,1,0.1,1.3,no_op,0
304,31.059285509943983,0.17169089810810573,ERROR timeout,1,0.1,1.3,no_op,0
305,29.806745252574927,0.14386328668511605,ERROR timeout,1,0.1,1.3,no_op,0
306,35.91043400549254,0.17369119334964556,ERROR timeout,1,0.1,1.3,no_op,0
307,31.09916725830211,0.1643200547215358,ERROR timeout,1,0.1,1.3,no_op,0
308,38.917591166701946,0.1804126069726009,ERROR timeout,1,0.1,1.3,no_op,0
309,41.030053000605584,0.17071381233126465,ERROR timeout,1,0.1,1.3,no_op,0
310,33.20245776976761,0.1774869552769467,ERROR timeout,1,0.1,1.3,no_op,0
311,42.3877976248734,0.17853791771050773,ERROR timeout,1,0.1,1.3,no_op,0
312,41.83668695258517,0.17364661147612828,ERROR timeout,1,0.1,1.3,no_op,0
313,34.504661111536166,0.18590683107948414,ERROR timeout,1,0.1,1.3,no_op,0
314,40.399372512387934,0.17463823177253623,ERROR timeout,1,0.1,1.3,no_op,0
315,45.09034618672133,0.1723549203136188,ERROR timeout,1,0.1,1.3,no_op,0
316,38.12754435727861,0.16558729787212614,ERROR timeout,1,0.1,1.3,no_op,0
317,46.60471531205905,0.18478112998273005,ERROR timeout,1,0.1,1.3,no_op,0
318,42.67795450336335,0.17673046819407487,ERROR timeout,1,0.1,1.3,no_op,0
319,39.164228271345706,0.18409523545983078,ERROR timeout,1,0.1,1.3,no_op,0
320,45.14235680204356,0.18311948343104173,ERROR timeout,1,0.1,1.3,no_op,0
321,40.87081550855133,0.15930937214431462,ERROR timeout,1,0.1,1.3,no_op,0
322,40.77399964854821,0.18577789839587033,ERROR timeout,1,0.1,1.3,no_op,0
323,48.749637656736226,0.1808731261412514,ERROR timeout,1,0.1,1.3,no_op,0
324,44.73758003241618,0.15580096058937043,ERROR timeout,1,0.1,1.3,no_op,0
325,48.40415391841356,0.17398035733573525,ERROR timeout,1,0.1,1.3,no_op,0
326,43.742832936848735,0.15762205051945063,ERROR timeout,1,0.1,1.3,no_op,0
327,45.423709069728304,0.16669978941159957,ERROR timeout,1,0.1,1.3,no_op,0
328,52.021497658752246,0.17210233384118806,ERROR timeout,1,0.1,1.3,no_op,0
329,52.45626863221346,0.17453441136023284,ERROR timeout,1,0.1,1.3,no_op,0
330,45.29101856360522,0.1561029950744908,ERROR timeout,1,0.1,1.3,no_op,0
331,49.90646619069342,0.16823268503471336,ERROR timeout,1,0.1,1.3,no_op,0
332,45.12180917889215,0.16053195767257739,ERROR timeout,1,0.1,1.3,no_op,0
333,45.8409612444282,0.15919881124248766,ERROR timeout,1,0.1,1.3,no_op,0
334,46.44316293154017,0.1789905741455066,ERROR timeout,1,0.1,1.3,no_op,0
335,46.58677962813057,0.1594644808091509,ERROR timeout,1,0.1,1.3,no_op,0
336,46.54114819675822,0.17510039128215246,ERROR timeout,1,0.1,1.3,no_op,0
337,54.04435885362099,0.1595468846591545,ERROR timeout,1,0.1,1.3,no_op,0
