t,cpu,err,log,y,p,trust,action,drift
35,59.73114953476629,0.025180880233832754,INFO ok,0,0.15447583451629807,1.0,no_op,0
36,57.75230921131039,0.0004576095228100742,INFO ok,0,0.23385343484163645,1.0,no_op,0
37,57.98182608887794,0.02621179991210022,INFO ok,0,0.2046157426190745,1.0,no_op,0
38,58.66042370341832,0.031417313177726336,INFO ok,0,0.18882290867060597,1.0,no_op,0
39,56.87073800196633,0.017764044668114085,INFO ok,0,0.24689983505835064,1.0,no_op,0
40,54.50014967087829,0.020924342161947863,INFO ok,0,0.3070225228528928,1.0,no_op,0
41,56.301726159451526,0.02473390942849115,INFO ok,0,0.2517113594718066,1.0,no_op,0
42,54.97408659707091,0.024886366311073917,INFO ok,0,0.28712732607324404,1.0,no_op,0
43,57.434753625248874,0.014311963617702534,INFO ok,0,0.24024958757626366,1.0,no_op,0
44,50.22260583911332,0.01397601252328469,INFO ok,0,0.46986321476315585,1.0,scale_up,0
45,52.86120067184898,0.01665864787239101,INFO ok,0,0.36987838691370534,1.0,no_op,0
46,52.4211681942655,0.01580880175359149,INFO ok,0,0.3857713582540157,1.0,no_op,0
47,56.23459737204041,0.0,INFO ok,0,0.28491397384013906,1.0,no_op,0
48,55.245814291368774,0.02592469917294964,INFO ok,0,0.2823714076601952,1.0,no_op,0
49,52.14229619505574,0.02027009271600363,INFO ok,0,0.39207748928042896,1.0,no_op,0
50,50.75423985563315,0.019838219644111817,INFO ok,0,0.4444177951087781,1.0,scale_up,0
51,57.49015035539953,0.023947321402890454,INFO ok,0,0.210944072443168,1.0,no_op,0
52,54.00307143789476,0.014901312946749444,INFO ok,0,0.33350918574289934,1.0,no_op,0
53,53.30577408088575,0.015605392135088464,INFO ok,0,0.35683332503455256,1.0,no_op,0
54,49.02448280046711,0.010575599754899086,INFO ok,0,0.5358460110160278,1.0,scale_up,0
55,56.5822201824669,0.02470820525377624,INFO ok,0,0.23516968585541595,1.0,no_op,0
56,51.62653422701683,0.031469782415163475,INFO ok,0,0.4046650606974693,1.0,scale_up,0
57,52.994455884068664,0.0053178510998710266,INFO ok,0,0.38776921011054366,1.0,no_op,0
58,51.91811631610783,0.023331247933558,INFO ok,0,0.40002534356998865,1.0,scale_up,0
59,55.28060612769739,0.010050824784822662,INFO ok,0,0.28495090075388996,1.0,no_op,0
60,51.99682604086566,0.026385890721255734,INFO ok,0,0.3945640407289755,1.0,no_op,0
61,52.75379999675248,0.008164214109137985,INFO ok,0,0.38649738073409934,1.0,no_op,0
62,49.131560285977756,0.012104236904812602,INFO ok,0,0.5366315810160749,1.0,scale_up,0
63,44.84569766181052,0.006138740728073584,INFO ok,0,0.7119857094621468,1.0,restart_service,0
64,50.07177377860118,0.006207473470941862,INFO ok,0,0.465337894165497,1.0,scale_up,0
65,49.364579029441394,0.02531252720890038,INFO ok,0,0.5216187808338306,1.0,scale_up,0
66,52.01883062226236,0.022962994629656428,INFO ok,0,0.3979055326260845,1.0,no_op,0
67,48.184492290909304,0.011512802747507149,INFO ok,0,0.5498599749053474,1.0,scale_up,0
68,42.15631487146193,0.025470763064075037,INFO ok,0,0.783904736034839,1.0,restart_service,0
69,47.16402394987277,0.0084800330790589,INFO ok,0,0.5694588031179083,1.0,scale_up,0
70,47.998628371054885,0.033050891675203656,INFO ok,0,0.5563053396247725,1.0,scale_up,0
71,40.35497293742363,0.012863819237905697,INFO ok,0,0.7827991385628211,1.0,restart_service,0
72,48.48275259270523,0.020783287982193404,INFO ok,0,0.4980456542030543,1.0,scale_up,0
73,41.446204303849306,0.02190941296058802,INFO ok,0,0.712251174398413,1.0,restart_service,0
74,37.72405440972246,0.015989219181863044,INFO ok,0,0.7684122564935101,1.0,restart_service,0
75,40.63907302351357,0.019752984633406006,INFO ok,0,0.6530283514335774,1.0,restart_service,0
76,44.14102829016967,0.02540232173771601,INFO ok,0,0.5483815656398053,1.0,scale_up,0
77,41.31485400249072,0.03210351936918056,INFO ok,0,0.581449985107724,1.0,scale_up,0
78,37.02423420651823,0.02141888765219686,INFO ok,0,0.6380861009372923,1.0,restart_service,0
79,36.86894128647275,0.0,INFO ok,0,0.6479470151806238,1.0,restart_service,0
80,43.4892489540342,0.018405209469003758,INFO ok,0,0.4820401721165182,1.0,scale_up,0
81,35.926694624452686,0.03669209580213413,INFO ok,0,0.5328558211859021,1.0,scale_up,0
82,38.5171228640429,0.014970757956792216,INFO ok,0,0.49725002230080323,1.0,scale_up,0
83,42.14412007006231,0.03549731444436212,INFO ok,0,0.41182104494688004,1.0,scale_up,0
84,39.18323959385887,0.01859587399110981,INFO ok,0,0.45140143439224906,1.0,scale_up,0
85,34.14425064165613,0.0050214322593048685,INFO ok,0,0.4925381878628419,1.0,scale_up,0
86,35.06571085011907,0.009963926769741803,INFO ok,0,0.4304756660496771,1.0,scale_up,0
87,38.80901089826067,0.004724085254596642,INFO ok,0,0.41533312306652104,1.0,scale_up,0
88,35.534853538746155,0.01715748616456913,INFO ok,0,0.37364545192872467,1.0,no_op,0
89,34.31468787241994,0.028487581694951667,INFO ok,0,0.3448018563737713,1.0,no_op,0
90,29.15841153677716,0.02460625625216384,INFO ok,0,0.30346405582151936,1.0,no_op,0
91,27.91388791089414,0.021267461336877035,INFO ok,0,0.2791888706300837,1.0,no_op,0
92,34.169422857639205,0.011168186663387168,INFO ok,0,0.31752614351993785,1.0,no_op,0
93,34.82616896782376,0.0,INFO ok,0,0.32377825969499946,1.0,no_op,0
94,33.191631838801506,0.034713325017393826,INFO ok,0,0.27366705217259835,1.0,no_op,0
95,32.214419617831666,0.005166081123279667,INFO ok,0,0.2761870352810335,1.0,no_op,0
96,27.938249993476887,0.00865957630473745,INFO ok,0,0.22564641610597816,1.0,no_op,0
97,30.94719663679397,0.025880884383638045,INFO ok,0,0.2379835672755092,1.0,no_op,0
98,31.30481169887191,0.024259930703248625,INFO ok,0,0.23450885104252153,1.0,no_op,0
99,28.951357587912227,0.03292377512184441,INFO ok,0,0.20324525680099095,1.0,no_op,0
100,24.108185568247023,0.026696412940074056,INFO ok,0,0.16208590421212643,1.0,no_op,0
101,26.430308975120965,0.017291143162779674,INFO ok,0,0.1855262099312863,1.0,no_op,0
102,29.54678302429761,0.009998675524653215,INFO ok,0,0.217401043104155,1.0,no_op,0
103,31.297725258842732,0.027068753704537856,INFO ok,0,0.21532320363165333,1.0,no_op,0
104,27.314502378768847,0.020479756354761285,INFO ok,0,0.18026013697058402,1.0,no_op,0
105,29.55306354760934,0.019506311819086245,INFO ok,0,0.1997728010859682,1.0,no_op,0
106,30.690626797113183,0.023832252218029027,INFO ok,0,0.20412104152048688,1.0,no_op,0
107,21.6133673008273,0.01778780151452603,INFO ok,0,0.12968160089099948,1.0,no_op,0
108,22.057857245555336,0.026563717273868054,INFO ok,0,0.12651164112100985,1.0,no_op,0
109,30.33614131302123,0.024460576728912626,INFO ok,0,0.19928842871502783,1.0,no_op,0
110,28.05276241083151,0.014329126772174322,INFO ok,0,0.18773927137276616,1.0,no_op,0
111,24.86283270581449,0.01995234597406311,INFO ok,0,0.1502063600894949,1.0,no_op,0
112,22.134606648317675,0.02194488027354661,INFO ok,0,0.1263517694201765,1.0,no_op,0
113,29.587357638503327,0.04235277086535297,INFO ok,0,0.16622406162972012,1.0,no_op,0
114,28.029883419052187,0.018191094269411123,INFO ok,0,0.18116172076344556,1.0,no_op,0
115,28.994789633241844,0.014028099446177097,INFO ok,0,0.1970699383373881,1.0,no_op,0
116,23.71422903585971,0.023597555211390023,INFO ok,0,0.13193806127032243,1.0,no_op,0
117,28.79602105329031,0.020165521285112092,INFO ok,0,0.18373789721638653,1.0,no_op,0
118,20.337965435006552,0.029627060595545776,INFO ok,0,0.09944370560306814,1.0,no_op,0
119,27.53357864496988,0.017890283248938578,INFO ok,0,0.17553056338201464,1.0,no_op,0
120,26.916736409876986,0.02438948956797305,INFO ok,0,0.15784535824818535,1.0,no_op,0
121,21.08675659294262,0.008413244654772003,INFO ok,0,0.12960436053919233,1.0,no_op,0
122,24.089008516768878,0.033866132083829714,INFO ok,0,0.12078450921903572,1.0,no_op,0
123,28.586251908944952,0.0,INFO ok,0,0.2241635671500529,1.0,no_op,0
124,25.509292905735006,0.018577346223060134,INFO ok,0,0.15236482321802663,1.0,no_op,0
125,25.11089083307531,0.027503734689933175,INFO ok,0,0.13743458316370855,1.0,no_op,0
126,26.032014038336218,0.00012622294385131183,INFO ok,0,0.18499848990628828,1.0,no_op,0
127,25.710011601166293,0.012434477622775204,INFO ok,0,0.15974777354075437,1.0,no_op,0
128,29.255836171591163,0.03419572735126115,INFO ok,0,0.17300884344764408,1.0,no_op,0
129,26.15086250349799,0.016412121140304988,INFO ok,0,0.158834114293194,1.0,no_op,0
130,26.919134039758454,0.018206641051796472,INFO ok,0,0.1642447016761991,1.0,no_op,0
131,24.246188962534042,0.026404229593249052,INFO ok,0,0.1280935885064056,1.0,no_op,0
132,27.07644696944707,0.011102691999877895,INFO ok,0,0.17575310819617923,1.0,no_op,0
133,29.12839103718513,0.01670291063658759,INFO ok,0,0.1912493146283773,1.0,no_op,0
134,31.552985522053003,0.03535611290985924,INFO ok,0,0.19556211738029355,1.0,no_op,0
135,31.194752011416018,0.030421369541084466,INFO ok,0,0.19379479606244682,1.0,no_op,0
136,28.884629137895857,0.027740087153678657,INFO ok,0,0.16744402390963384,1.0,no_op,0
137,26.701823337983978,0.024147829897210295,INFO ok,0,0.1479310616821886,1.0,no_op,0
138,31.791517010311537,0.023473586387615087,INFO ok,0,0.21146163168359972,1.0,no_op,0
139,30.132125826779586,0.016831050459870447,INFO ok,0,0.20243528590744145,1.0,no_op,0
140,31.54877114354276,0.02402024244425039,INFO ok,0,0.20519528937851633,1.0,no_op,0
141,35.163760035729794,0.0262770484210272,INFO ok,0,0.25363848362158864,1.0,no_op,0
142,29.332811214387068,0.02850534327902912,INFO ok,0,0.1627969603292946,1.0,no_op,0
143,30.24342184902505,0.014411540572105655,INFO ok,0,0.20857107283421383,1.0,no_op,0
144,29.56577851833857,0.050648818561249295,WARN retries,0,0.12093105219406888,1.08,no_op,0
145,37.71622309482447,0.017166901192786903,INFO ok,0,0.33041127655238584,1.0,no_op,0
146,36.15005775297175,0.012908307567328171,INFO ok,0,0.3145424798142581,1.0,no_op,0
147,34.49229003205937,0.028537674492702284,INFO ok,0,0.2322066350929387,1.0,no_op,0
148,31.667734386923378,0.009842697120759645,INFO ok,0,0.2415845194090662,1.0,no_op,0
149,34.838429983570144,0.03792244671119526,INFO ok,0,0.210774652014987,1.0,no_op,0
150,35.88477065766165,0.021190741034110443,INFO ok,0,0.27758315777259757,1.0,no_op,0
151,36.702604634777884,0.012439395338365362,INFO ok,0,0.32729844970440575,1.0,no_op,0
152,41.932854201097506,0.032701482893631714,INFO ok,0,0.35789645251642604,1.0,no_op,0
153,33.80328678230065,0.01292233754983798,INFO ok,0,0.2678887290410112,1.0,no_op,0
154,40.351464414945255,0.024857892432906998,INFO ok,0,0.3516793084091499,1.0,no_op,0
155,37.30799720600495,0.0223049073940635,INFO ok,0,0.2964993735171738,1.0,no_op,0
156,44.19182841711449,0.007726075735206754,INFO ok,0,0.5260230301365612,1.0,scale_up,0
157,37.340784910337135,0.0062470047814276695,INFO ok,0,0.3572179159093291,1.0,no_op,0
158,36.003436961853,0.03444890146047223,INFO ok,0,0.23787937426601163,1.0,no_op,0
159,44.24537428013433,0.01579829334287705,INFO ok,0,0.4800014860748562,1.0,scale_up,0
160,37.96701268618465,0.0112275311922065,INFO ok,0,0.3460101594355363,1.0,no_op,0
161,45.0100227755248,0.032752159000416184,INFO ok,0,0.43584870788880936,1.0,scale_up,0
162,47.152633266416416,0.033800823030180706,INFO ok,0,0.4702626095826009,1.0,scale_up,0
163,43.23474418196865,0.03136551783461754,INFO ok,0,0.37385624264973066,1.0,no_op,0
164,45.64104132929571,0.025307583988899627,INFO ok,0,0.4560949256388835,1.0,scale_up,0
165,39.869311087532765,0.021965096139671476,INFO ok,0,0.33966870131225857,1.0,no_op,0
166,42.63999891376383,0.028096279003951084,INFO ok,0,0.36395602206530503,1.0,no_op,0
167,50.42166025320946,0.03239250648591895,INFO ok,0,0.5132498302233284,1.0,scale_up,0
168,42.914832834507095,0.016423377158058063,INFO ok,0,0.44109897563052425,1.0,scale_up,0
169,43.24760789639043,0.0322679127945784,INFO ok,0,0.3341962597911499,1.0,no_op,0
170,45.24497539940569,0.00659263969143997,INFO ok,0,0.572749142119873,1.0,scale_up,0
171,51.61082768314436,0.016326166608219977,INFO ok,0,0.6311458452272173,1.0,restart_service,0
172,49.415651305023864,0.04056998677529275,INFO ok,0,0.41107072887661006,1.0,scale_up,0
173,50.81811383470691,0.008670965493340907,INFO ok,0,0.6567565753581698,1.0,restart_service,0
174,52.55165653041072,0.021258749660559993,INFO ok,0,0.5902469067275561,1.0,scale_up,0
175,50.88666070040541,0.025043873393140362,INFO ok,0,0.5186298835589939,1.0,scale_up,0
176,54.03304666442681,0.020778407414564434,INFO ok,0,0.6006899477694894,1.0,restart_service,0
177,49.80383166682753,0.02547826180459836,INFO ok,0,0.4722833431641547,1.0,scale_up,0
178,54.94471604076992,0.013977380075894304,INFO ok,0,0.6447311194564735,1.0,restart_service,0
179,52.855607216192226,0.04026580605828135,INFO ok,0,0.40093969886296965,1.0,scale_up,0
180,54.837794372258536,0.011978601547655966,INFO ok,0,0.6371218967283587,1.0,restart_service,0
181,54.97785113051584,0.02957020713186624,INFO ok,0,0.48546810487769104,1.0,scale_up,0
182,50.99394168159098,0.02170749082591376,INFO ok,0,0.47214650045447365,1.0,scale_up,0
183,56.93507755955865,0.008109721527808738,INFO ok,0,0.6611207946121578,1.0,restart_service,0
184,56.44546967956998,0.03060793149231318,INFO ok,0,0.4599410676151664,1.0,scale_up,0
185,53.84005863039429,0.030154885426671593,INFO ok,0,0.41074841760670133,1.0,scale_up,0
186,55.382264587329985,0.00010809670721589199,INFO ok,0,0.6670610920268804,1.0,restart_service,0
187,58.532855755870585,0.0462756895296258,INFO ok,0,0.3465055474596742,1.0,no_op,0
188,59.029724487918415,0.03827789817537844,INFO ok,0,0.37148711985815486,1.0,no_op,0
189,50.23487700868816,0.015199335279304475,INFO ok,0,0.4557910867451521,1.0,scale_up,0
190,55.137024488290265,0.031184662463889255,INFO ok,0,0.3634479422222802,1.0,no_op,0
191,53.41680246205981,0.026643731171655513,INFO ok,0,0.3744923068663294,1.0,no_op,0
192,57.380909655789914,0.030044314762165566,INFO ok,0,0.3676010321531694,1.0,no_op,0
193,55.46899286072253,0.0209438656508087,INFO ok,0,0.42373507048270936,1.0,scale_up,0
194,58.20988985866741,0.024057811667952938,INFO ok,0,0.4033300555559523,1.0,scale_up,0
195,52.09071494704789,0.02157608717023275,INFO ok,0,0.3774235194675859,1.0,no_op,0
196,52.34590478157339,0.021067850563924854,INFO ok,0,0.3788450244919649,1.0,no_op,0
197,55.52870889495577,0.02810428479412862,INFO ok,0,0.32478770961047454,1.0,no_op,0
198,55.75720442150731,0.011380084141496884,INFO ok,0,0.4847866378573436,1.0,scale_up,0
199,50.13219581506465,0.0,INFO ok,0,0.5570930862483764,1.0,scale_up,0
200,59.5891560949839,0.01185526667849994,INFO ok,0,0.45779544850015264,1.0,scale_up,0
201,56.9870012146585,0.010696584943007488,INFO ok,0,0.43911771335209093,1.0,scale_up,0
202,56.47197397505669,0.007194272019945108,INFO ok,0,0.4473934982058094,1.0,scale_up,0
203,49.56322533681703,0.029491491785051616,INFO ok,0,0.28226192839568587,1.0,no_op,0
204,55.931673890044436,0.010767164730774721,INFO ok,0,0.40358945318633804,1.0,scale_up,0
205,53.311756221632905,0.034222540163560904,INFO ok,0,0.25670581789320573,1.0,no_op,0
206,58.58455396442719,0.01404026194840852,INFO ok,0,0.3717446532489629,1.0,no_op,0
207,56.10816406388532,0.03150957433245899,INFO ok,0,0.2608403195496818,1.0,no_op,0
208,53.6076614885552,0.013131560543125783,INFO ok,0,0.36386862626156713,1.0,no_op,0
209,52.9501520270325,0.034297207614577246,INFO ok,0,0.23920665417432097,1.0,no_op,0
210,49.35240888852316,0.0181928754950006,INFO ok,0,0.32777440323163437,1.0,no_op,0
211,55.91091265776544,0.0,INFO ok,0,0.44043408666007,1.0,scale_up,0
212,47.824986550601466,0.013050470650804578,INFO ok,0,0.3484490866873087,1.0,no_op,0
213,55.72812106060703,0.022096927846455026,INFO ok,0,0.28879154495264703,1.0,no_op,0
214,52.67093193825359,0.027361631363887272,INFO ok,0,0.26579146667655534,1.0,no_op,0
215,49.492490396490155,0.025034250049006893,INFO ok,0,0.2791793968180738,1.0,no_op,0
216,55.10286123232136,0.020318351885484028,INFO ok,0,0.2886658577798924,1.0,no_op,0
217,54.71264519167575,0.014546925672562208,INFO ok,0,0.3156718270952901,1.0,no_op,0
218,52.12201819305456,0.004479982132433844,INFO ok,0,0.3718625436645706,1.0,no_op,0
219,48.88288768681808,0.030465417193957487,INFO ok,0,0.2537303065846615,1.0,no_op,0
220,48.4923960102817,0.01882156423032506,INFO ok,0,0.30269841696743327,1.0,no_op,0
221,49.13835641576506,0.031581832713315335,INFO ok,0,0.24395615308532528,1.0,no_op,0
222,52.21476735735569,0.02526215178159133,INFO ok,0,0.2582029219884794,1.0,no_op,0
223,45.80474995587577,0.01676527135613968,INFO ok,0,0.3205844364765142,1.0,no_op,0
224,47.38256057604923,0.03428595466401288,INFO ok,0,0.2316209286244789,1.0,no_op,0
225,41.53203474605554,0.010353275500103344,INFO ok,0,0.37465737927256965,1.0,no_op,0
226,44.37065882460965,0.0075848566711381946,INFO ok,0,0.3721788313209225,1.0,no_op,0
227,43.213301994364514,0.03343227440496414,INFO ok,0,0.2537823880069382,1.0,no_op,0
228,44.55845656383425,0.021483490548829268,INFO ok,0,0.2980554271169858,1.0,no_op,0
229,39.96619023163507,0.01248261282284091,INFO ok,0,0.3613942911111751,1.0,no_op,0
230,46.50869771796164,0.017838398054178476,INFO ok,0,0.3061293462876609,1.0,no_op,0
231,46.420845887129445,0.009429137584434297,INFO ok,0,0.34449132709057106,1.0,no_op,0
232,46.586365630638994,0.018492350387104492,INFO ok,0,0.30006903126958795,1.0,no_op,0
233,40.14234753186392,0.02189528534227204,INFO ok,0,0.311469032560128,1.0,no_op,0
234,37.26632481552811,0.0116129460942622,INFO ok,0,0.36696788226317906,1.0,no_op,0
235,44.46070059308783,0.021140757863250648,INFO ok,0,0.29593416432913755,1.0,no_op,0
236,42.421811770352214,0.016332993067710445,INFO ok,0,0.3214945942496041,1.0,no_op,0
237,42.224399267727236,0.015154433832450773,INFO ok,0,0.3254714446242521,1.0,no_op,0
238,35.96824519479329,0.020732220202115362,INFO ok,0,0.3274171071913065,1.0,no_op,0
239,41.84821367867754,0.027864783581996094,INFO ok,0,0.279180051685017,1.0,no_op,0
240,34.436545588883426,0.022018047518155247,INFO ok,0,0.3240564330184081,1.0,no_op,0
241,41.331848849131944,0.0241224645219432,INFO ok,0,0.2904697843302784,1.0,no_op,0
242,38.002330072616175,0.025349475005753543,INFO ok,0,0.29443612528969837,1.0,no_op,0
243,34.568164854096324,0.034082611236289105,INFO ok,0,0.2665757002438409,1.0,no_op,0
244,33.218850654038725,0.011299177762177832,INFO ok,0,0.3695921994769773,1.0,no_op,0
245,29.572648240011503,0.00863719234032712,INFO ok,0,0.38284239693977357,1.0,no_op,0
246,33.48636227731127,0.028202420831865527,INFO ok,0,0.28371195028465335,1.0,no_op,0
247,29.213973778280643,0.016694114817240667,INFO ok,0,0.3318020192614331,1.0,no_op,0
248,30.36850671279468,0.009470235273688876,INFO ok,0,0.35250313138491335,1.0,no_op,0
249,37.11043540004165,0.02613153002533542,INFO ok,0,0.2774375991293854,1.0,no_op,0
250,32.62508863937001,0.030892417311393302,INFO ok,0,0.260729942893114,1.0,no_op,0
251,30.629605056019194,0.021024888055143198,INFO ok,0,0.2923435719645802,1.0,no_op,0
252,35.8472739544094,0.0111549305254358,INFO ok,0,0.3282549868341752,1.0,no_op,0
253,30.618664894588502,0.03003586859197223,INFO ok,0,0.2530993521912869,1.0,no_op,0
254,25.534209562281767,0.022496154358116794,INFO ok,0,0.2714608090963822,1.0,no_op,0
255,29.891450914247883,0.030418455126285927,INFO ok,0,0.23885935767082617,1.0,no_op,0
256,25.13473742944327,0.01612880063781813,INFO ok,0,0.28354756860173397,1.0,no_op,0
257,30.99253948258803,0.03176346300059543,INFO ok,0,0.22526287397740458,1.0,no_op,0
258,24.067428469945224,0.010032834351096302,INFO ok,0,0.2959793946414354,1.0,no_op,0
259,27.140629167812943,0.028262062433300754,INFO ok,0,0.22159697510994567,1.0,no_op,0
260,28.605320195378564,0.020373133650470724,INFO ok,0,0.2491243257750844,1.0,no_op,0
261,25.03875152617392,0.02555234844242152,INFO ok,0,0.21593275108927562,1.0,no_op,0
262,29.82901778623002,0.024687859907839657,INFO ok,0,0.22753664580137048,1.0,no_op,0
263,30.279626775313936,0.03287785329140366,INFO ok,0,0.19527381623304588,1.0,no_op,0
264,27.711178746319,0.019414821161598754,INFO ok,0,0.2356115192394631,1.0,no_op,0
265,22.29861001350978,0.024391439729082275,INFO ok,0,0.19328342870910417,1.0,no_op,0
266,30.83109343500844,0.014655625965015896,INFO ok,0,0.26138810609975055,1.0,no_op,0
267,28.058416283082394,0.002109006260600753,INFO ok,0,0.30296424799562416,1.0,no_op,0
268,29.092440256094672,0.009118415562775362,INFO ok,0,0.262417114555377,1.0,no_op,0
269,29.08028242435592,0.014883061279822465,INFO ok,0,0.23517849833348234,1.0,no_op,0
270,27.72051823843767,0.005312604166898627,INFO ok,0,0.25579343306957,1.0,no_op,0
271,25.121812239217615,0.02298941638088534,INFO ok,0,0.18567308220249878,1.0,no_op,0
272,21.37108811976042,0.0009667145237520249,INFO ok,0,0.22068635143843288,1.0,no_op,0
273,20.117892604773377,0.01874876198161861,INFO ok,0,0.16400463762210507,1.0,no_op,0
274,21.84336126427725,0.01881587136918701,INFO ok,0,0.16813473957593944,1.0,no_op,0
275,29.776571222904757,0.024299434415781668,INFO ok,0,0.19488956796756599,1.0,no_op,0
276,25.306944709645773,0.016983559973446718,INFO ok,0,0.18378502577635136,1.0,no_op,0
277,28.207488262937545,0.024308179717444606,INFO ok,0,0.1819533876481571,1.0,no_op,0
278,20.800348377793327,0.010218864684984346,INFO ok,0,0.1678505500370181,1.0,no_op,0
279,26.1149724196892,0.00889246263954313,INFO ok,0,0.1966091172579117,1.0,no_op,0
280,24.496969317237898,0.030722173962553053,INFO ok,0,0.14572288971161473,1.0,no_op,0
281,28.041722102063748,0.0288512378000221,INFO ok,0,0.1651672926202308,1.0,no_op,0
282,28.53671307236025,0.023529724245041284,INFO ok,0,0.17595715849673674,1.0,no_op,0
283,30.36284082890898,0.02051423455115706,INFO ok,0,0.19238182116855118,1.0,no_op,0
284,24.903277634097094,0.01634459912809121,INFO ok,0,0.16441665128878347,1.0,no_op,0
285,22.68931144437329,0.035616269778902934,INFO ok,0,0.11814783252957156,1.0,no_op,0
286,24.869801261077946,0.02376564022410238,INFO ok,0,0.14676564917256674,1.0,no_op,0
287,26.114831717388654,0.00974238733432772,INFO ok,0,0.18205354338465032,1.0,no_op,0
288,26.709535551628097,0.02070933131271241,INFO ok,0,0.1603823862421516,1.0,no_op,0
289,31.610266582670413,0.0,INFO ok,0,0.24350229333405227,1.0,no_op,0
290,23.145363804280368,0.028662066555643004,INFO ok,0,0.12481486264275211,1.0,no_op,0
291,23.794336239979103,0.016792125921723362,INFO ok,0,0.14334081863163275,1.0,no_op,0
292,32.95362559328343,0.018904246981631095,INFO ok,0,0.2044424380536479,1.0,no_op,0
293,28.03243901663074,0.027494622678676323,INFO ok,0,0.1517764701046913,1.0,no_op,0
294,25.369775407138867,0.03209688216476114,INFO ok,0,0.12665833918946343,1.0,no_op,0
295,30.406065633285145,0.03357239098017347,INFO ok,0,0.15430523412234054,1.0,no_op,0
296,29.295762320261538,0.026465989250392678,INFO ok,0,0.15713299691008126,1.0,no_op,0
297,30.352727061482106,0.03020732093126887,INFO ok,0,0.1559324755658836,1.0,no_op,0
298,29.115966505463568,0.019427817056303053,INFO ok,0,0.16784479044971554,1.0,no_op,0
299,30.434729672407745,0.014507595438355978,INFO ok,0,0.1888072120213316,1.0,no_op,0
300,31.48041498087366,0.1672894529579603,ERROR timeout,1,0.023325478780577034,1.3,no_op,0
301,31.529569816566628,0.1534807673793823,ERROR timeout,1,0.9451567242263386,1.3,restart_service,0
